mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.23902105354171846,0.23902105354171846,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.3907108433099806,0.0,0.0,0.0,0.0,0.5287755008112068,0.4712245008109642,0.9906786868515054,29395,0.9906786868515054,0.9846228320647605,0.9875130976175702,"[0.9930857874519846,0.9928005759539237,0.9786096256684492,1.0,0.993699718910536,0.9495412844036697]","[[3878,0,0,0,27,0],[0,2758,0,0,0,20],[8,0,366,0,0,0],[0,0,0,8969,0,0],[65,0,0,0,10252,0],[0,129,19,0,6,2898]]"
main_only,0.4662982507097942,0.4662982507097942,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8844361285932982,29395,0.8844361285932982,0.840346287930832,0.844928183236385,"[0.9879641485275288,0.23974082073434125,0.9786096256684492,0.8832645779908574,0.9947659203256761,0.9577326343381389]","[[3858,0,4,0,43,0],[0,666,0,0,0,2112],[8,0,366,0,0,0],[164,0,0,7922,883,0],[54,0,0,0,10263,0],[0,110,15,4,0,2923]]"
aux_only,0.8516745498541728,0.8516745498541728,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.0,0.3907108433099806,0.0,0.0,0.0,0.0,0.0,1.0,0.740364007484266,29395,0.740364007484266,0.4738279025591883,0.6431892828567355,"[0.9093469910371319,0.029517638588912886,0.0,1.0,0.8811670059125715,0.022935779816513763]","[[3551,0,0,0,354,0],[20,82,1,2674,1,0],[362,0,0,0,12,0],[0,0,0,8969,0,0],[1222,0,0,0,9091,4],[2767,13,1,135,66,70]]"
aux_noise,0.24284733400030148,0.24284733400030148,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.3898128360362863,0.0,0.0,0.0,0.0,0.528998887715321,0.47100111351752894,0.9901683959857118,29395,0.9901683959857118,0.9845873828069367,0.9868324963138794,"[0.9935979513444302,0.9928005759539237,0.9786096256684492,1.0,0.9916642434816323,0.9508519003931848]","[[3880,0,0,0,25,0],[0,2758,0,0,0,20],[8,0,366,0,0,0],[0,0,0,8969,0,0],[86,0,0,0,10231,0],[0,125,19,0,6,2902]]"
aux_noise_low,0.23996301144843077,0.23996301144843077,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.39047068294000215,0.0,0.0,0.0,0.0,0.528835254786959,0.47116474378553047,0.9905085898962409,29395,0.9905085898962409,0.9846189680956144,0.9872861083433867,"[0.9930857874519846,0.9928005759539237,0.9786096256684492,1.0,0.9930212271009015,0.9501965923984272]","[[3878,0,0,0,27,0],[0,2758,0,0,0,20],[8,0,366,0,0,0],[0,0,0,8969,0,0],[72,0,0,0,10245,0],[0,127,19,0,6,2900]]"
aux_noise_mid,0.24283483264843284,0.24283483264843284,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.3898300938560436,0.0,0.0,0.0,0.0,0.528994574459014,0.47100542620911773,0.9903384929409763,29395,0.9903384929409763,0.9847239249500976,0.9870597933656625,"[0.9933418693982075,0.9931605471562275,0.9786096256684492,1.0,0.9920519530871378,0.9511795543905636]","[[3879,0,0,0,26,0],[0,2759,0,0,0,19],[8,0,366,0,0,0],[0,0,0,8969,0,0],[82,0,0,0,10235,0],[1,124,19,0,5,2903]]"
aux_noise_high,0.2552363430303991,0.2552363430303991,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.3872876785030209,0.0,0.0,0.0,0.0,0.5296267345550211,0.4703732645294662,0.9888076203435958,29395,0.9888076203435958,0.9842195920412246,0.9850177784769479,"[0.9941101152368758,0.9924406047516199,0.9786096256684492,1.0,0.9870117282155665,0.9531454783748362]","[[3882,0,0,0,23,0],[0,2757,0,0,0,21],[8,0,366,0,0,0],[0,0,0,8969,0,0],[134,0,0,0,10183,0],[1,118,20,0,4,2909]]"
aux_downsample_2,0.23617342385046944,0.23617342385046944,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.3932903978568718,0.0,0.0,0.0,0.0,0.5281331745149489,0.4718668237331064,0.988399387650961,29395,0.988399387650961,0.9810433593594482,0.9844580638817663,"[0.9905249679897568,0.9978401727861771,0.9786096256684492,1.0,0.9939905011146651,0.9252948885976409]","[[3868,0,0,0,37,0],[0,2772,0,0,0,6],[8,0,366,0,0,0],[0,0,0,8969,0,0],[62,0,0,0,10255,0],[0,203,18,0,7,2824]]"
aux_downsample_4,0.25828017242953655,0.25828017242953655,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.39202481378278553,0.0,0.0,0.0,0.0,0.5284461689007528,0.4715538323057369,0.9793162102398367,29395,0.9793162102398367,0.9745669540496616,0.9722878294423215,"[0.9685019206145967,0.9892008639308856,0.9759358288770054,0.9957631843014829,0.9782882620916933,0.9397116644823067]","[[3782,0,0,71,52,0],[0,2748,0,0,0,30],[7,1,365,0,1,0],[4,0,0,8931,34,0],[115,0,0,109,10093,0],[0,161,16,2,5,2868]]"
aux_occlusion_25,0.2833826920211183,0.2833826920211183,3.4141578453272814e-12,0.0,0.0,0.0,0.0,1.0,0.999998152256012,0.9999982118606567,0.999998152256012,0.5061065403868459,0.4009093999365881,0.0,0.0,0.0,0.0,0.5262391975074423,0.4737608036148972,0.9926518115325735,29395,0.9926518115325735,0.9870603696189543,0.9901524898574633,"[0.9900128040973112,0.9910007199424046,0.9786096256684492,1.0,0.9958321217408161,0.9669069462647444]","[[3866,0,0,0,39,0],[0,2753,0,0,0,25],[7,0,366,0,1,0],[0,0,0,8969,0,0],[43,0,0,0,10274,0],[0,76,18,0,7,2951]]"
