mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.08882016856353245,0.06871774704567042,0.0,0.020102421520048156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.8700209998906033,0.0,0.0,0.0,0.0,0.531670088166991,0.468329912909725,0.995237285252594,29395,0.995237285252594,0.9925975727195363,0.9936159115318886,"[0.9915492957746479,0.9899208063354932,1.0,1.0,1.0,0.9741153342070773]","[[3872,0,10,0,23,0],[0,2750,0,0,0,28],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,73,0,0,6,2973]]"
main_only,0.15554654685427774,0.15551121769196363,0.0,3.532927403537254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9481544480353802,29395,0.9481544480353802,0.9172131927289285,0.9305485922298162,"[0.9918053777208706,0.9733621310295176,1.0,0.9996655145501171,0.9991276533876127,0.5393184796854522]","[[3873,0,9,20,3,0],[0,2704,0,0,0,74],[0,0,374,0,0,0],[0,0,0,8966,3,0],[2,0,0,7,10308,0],[0,1400,1,4,1,1646]]"
aux_only,0.9419899067843847,0.9219228145702697,0.0,0.02006709222298614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700209998906033,0.0,0.0,0.0,0.0,0.0,1.0,0.520632760673584,29395,0.520632760673584,0.515498909693399,0.38360711716465135,"[0.0028169014084507044,0.9758819294456443,0.6096256684491979,0.13167577210391349,0.961132112048076,0.4118610747051114]","[[11,0,8,0,3885,1],[0,2711,0,3,2,62],[0,0,228,0,111,35],[0,7783,0,1181,0,5],[0,0,399,0,9916,2],[0,43,1395,0,357,1257]]"
aux_noise,0.07757851803844164,0.06774988762678226,0.0,0.009828630444863191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.8882595316733931,0.0,0.0,0.0,0.0,0.5271423379161119,0.47285766175945393,0.9956455179452288,29395,0.9956455179452288,0.9931639937871245,0.9941634181157754,"[0.9933418693982075,0.9895608351331894,1.0,1.0,1.0,0.9760812581913499]","[[3879,0,9,0,17,0],[0,2749,0,0,0,29],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,67,0,0,6,2979]]"
aux_noise_low,0.07680228137507653,0.06826805662522817,0.0,0.008534224712018822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.8758948296648159,0.0,0.0,0.0,0.0,0.5302135346272017,0.4697864643538722,0.9954073822078585,29395,0.9954073822078585,0.9928813901189937,0.9938439120747711,"[0.9915492957746479,0.9906407487401008,1.0,1.0,1.0,0.9750982961992136]","[[3872,0,10,0,23,0],[0,2752,0,0,0,26],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,70,0,0,6,2976]]"
aux_noise_mid,0.2204827663646626,0.06779377355799016,0.0,0.15268899283759507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.888124128792395,0.0,0.0,0.0,0.0,0.5271759081381603,0.47282409169353945,0.99554345977207,29395,0.99554345977207,0.9930132517371787,0.994026773176731,"[0.9928297055057619,0.9888408927285817,1.0,1.0,1.0,0.9764089121887287]","[[3877,0,12,0,16,0],[0,2747,0,0,0,31],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,66,0,0,6,2980]]"
aux_noise_high,0.5810603138966146,0.073554332549778,0.0,0.5075059813693948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.9114779761117785,0.0,0.0,0.0,0.0,0.5213602171582539,0.4786397832503305,0.9957475761183875,29395,0.9957475761183875,0.9933420620081085,0.9943004485622793,"[0.992573623559539,0.9881209503239741,1.0,1.0,1.0,0.9793577981651376]","[[3876,0,14,0,15,0],[0,2745,0,0,0,33],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,57,0,0,6,2989]]"
aux_downsample_2,0.1865044218643443,0.0960712519855316,0.0,0.09043316980733578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.7834524662260661,0.0,0.0,0.0,0.0,0.5530236834388015,0.44697631807285904,0.991120938935193,29395,0.991120938935193,0.9863665811174251,0.9880977065169498,"[0.9856594110115237,0.9967602591792657,1.0,1.0,1.0,0.9357798165137615]","[[3849,0,21,2,33,0],[0,2769,0,0,0,9],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,182,3,0,11,2856]]"
aux_downsample_4,0.3506220127088842,0.11398515286068868,0.0,0.23663685919780636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.6826125651481383,0.0,0.0,0.0,0.0,0.5767823438130181,0.42321765294263997,0.9922095594488859,29395,0.9922095594488859,0.9884191082873649,0.9895583763506856,"[0.9882202304737516,0.9841612670986322,1.0,0.999888504850039,0.9985460889793545,0.9596985583224116]","[[3859,0,21,6,19,0],[0,2734,0,0,0,44],[0,0,374,0,0,0],[0,0,0,8968,1,0],[0,0,0,15,10302,0],[0,115,1,1,6,2929]]"
aux_occlusion_25,0.08110835733138333,0.0740064936458588,0.0,0.007101863745658916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970028930850774,0.7808704765460629,0.0,0.0,0.0,0.0,0.5537306474978309,0.4462693491280535,0.9947269943868005,29395,0.9947269943868005,0.9917187943501261,0.992932065676799,"[0.9928297055057619,0.9899208063354932,1.0,1.0,1.0,0.9675622542595019]","[[3877,0,9,0,19,0],[0,2750,0,0,0,28],[0,0,374,0,0,0],[0,0,0,8969,0,0],[0,0,0,0,10317,0],[0,90,1,0,8,2953]]"
