mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.6802411734277161,0.6020639401914555,6.328889980977692e-07,0.078176588946955,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.762374472660685,0.0,0.0,0.0,0.0,0.5319216027777299,0.4680783966190252,0.9913590746725633,29395,0.9913590746725633,0.990987123316757,0.9884344998812931,"[0.9997439180537772,0.9794816414686826,1.0,1.0,0.9870117282155665,0.9796854521625163]","[[3904,0,1,0,0,0],[0,2721,0,0,0,57],[0,0,374,0,0,0],[0,0,0,8969,0,0],[125,0,0,9,10183,0],[15,41,5,1,0,2990]]"
main_only,0.6323758194673262,0.617474779218491,6.328889980977692e-07,0.01490040881922657,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9169926858309236,29395,0.9169926858309236,0.9167276923836482,0.8892280715932195,"[0.9905249679897568,0.8794096472282218,1.0,1.0,0.8706019191625473,0.759829619921363]","[[3868,0,1,36,0,0],[0,2443,0,0,0,335],[0,0,374,0,0,0],[0,0,0,8969,0,0],[215,0,0,1120,8982,0],[1,708,7,17,0,2319]]"
aux_only,1.1788486586072895,1.1155718567582655,6.328889980977692e-07,0.06327617998407759,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.0,0.762374472660685,0.0,0.0,0.0,0.0,0.0,1.0,0.5397516584453138,29395,0.5397516584453138,0.5393086809776638,0.43010288351937886,"[0.6578745198463508,0.9625629949604032,0.4625668449197861,0.059315419779239605,0.9057865658621692,0.18774574049803408]","[[2569,0,0,0,1336,0],[21,2674,0,0,0,83],[163,0,173,0,37,1],[0,8434,0,532,0,3],[782,0,162,0,9345,28],[471,16,1853,0,139,573]]"
aux_noise,0.6353462335264061,0.614406275108449,6.328889980977692e-07,0.02093931222450147,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.7762458064276703,0.0,0.0,0.0,0.0,0.5284797563401183,0.47152024398431586,0.9879911549583262,29395,0.9879911549583262,0.9893116633556341,0.9839422246273555,"[0.9997439180537772,0.9769618430525558,1.0,1.0,0.9775128428806824,0.981651376146789]","[[3904,0,1,0,0,0],[0,2714,0,0,0,64],[0,0,374,0,0,0],[0,0,0,8969,0,0],[223,0,0,9,10085,0],[13,38,4,1,0,2996]]"
aux_noise_low,0.6273341343321348,0.6048549428990269,6.328889980977692e-07,0.02247854704133942,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.7662182084778819,0.0,0.0,0.0,0.0,0.5309684000933408,0.46903159966637514,0.9904405511141351,29395,0.9904405511141351,0.9905401776089217,0.9872084522460827,"[0.9997439180537772,0.9787616990640748,1.0,1.0,0.9843946883784046,0.9803407601572739]","[[3904,0,1,0,0,0],[0,2719,0,0,0,59],[0,0,374,0,0,0],[0,0,0,8969,0,0],[151,0,0,10,10156,0],[15,38,6,1,0,2992]]"
aux_noise_mid,0.7112660230372021,0.6145980750912203,6.328889980977692e-07,0.09666730248364366,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.7762375023783136,0.0,0.0,0.0,0.0,0.528482106821252,0.4715178932436349,0.9883653682599082,29395,0.9883653682599082,0.9897747032226226,0.9844420423359946,"[0.9997439180537772,0.9780417566594672,1.0,1.0,0.9779005524861878,0.9829619921363041]","[[3904,0,1,0,0,0],[0,2717,0,0,0,61],[0,0,374,0,0,0],[0,0,0,8969,0,0],[218,0,1,9,10089,0],[14,33,4,1,0,3000]]"
aux_noise_high,1.0431214934811541,0.6581457338034651,6.328889980977692e-07,0.38497512846257453,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.8055432990591306,0.0,0.0,0.0,0.0,0.5211929873982991,0.47880701277709814,0.9714237115155638,29395,0.9714237115155638,0.9814405051302737,0.9619740926248843,"[0.9997439180537772,0.9715622750179985,1.0,1.0,0.9301153436076379,0.987221494102228]","[[3904,0,1,0,0,0],[0,2699,0,0,0,79],[0,0,374,0,0,0],[0,0,0,8969,0,0],[707,0,4,8,9596,2],[12,26,1,0,0,3013]]"
aux_downsample_2,0.6862226024292869,0.6076552923529869,6.328889980977692e-07,0.07856666487452327,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.7302092665473424,0.0,0.0,0.0,0.0,0.5398712580292013,0.4601287404135146,0.9912570164994047,29395,0.9912570164994047,0.9887791930916481,0.9882908814966186,"[0.998719590268886,0.9938804895608351,1.0,1.0,0.9928273722981487,0.9472477064220184]","[[3900,0,1,2,2,0],[0,2761,0,0,0,17],[0,0,374,0,0,0],[0,0,0,8969,0,0],[60,0,0,14,10243,0],[14,131,13,3,0,2891]]"
aux_downsample_4,0.9013407595568438,0.6446483434027283,6.328889980977692e-07,0.25669177336379734,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.7171227348420587,0.0,0.0,0.0,0.0,0.5429377393589516,0.45706225864881966,0.9760503486987583,29395,0.9760503486987583,0.9789501379090538,0.9680243365410395,"[0.9971830985915493,0.9895608351331894,1.0,1.0,0.9560918871765048,0.9308650065530799]","[[3894,0,1,5,5,0],[0,2749,0,0,0,29],[0,0,374,0,0,0],[0,0,0,8969,0,0],[359,0,4,90,9864,0],[7,184,11,8,1,2841]]"
aux_occlusion_25,0.6531229740199761,0.6282689820809679,6.328889980977692e-07,0.024853348309406418,0.0,0.0,0.0,0.800000011920929,0.8007955551147461,0.7987158894538879,0.8007955551147461,0.8904789239031297,0.7243533234791724,0.0,0.0,0.0,0.0,0.5413428155129653,0.45865718721228205,0.9888076203435958,29395,0.9888076203435958,0.9895494393774498,0.9850285200975443,"[0.9997439180537772,0.9823614110871131,1.0,1.0,0.9804206649219734,0.9747706422018348]","[[3904,0,1,0,0,0],[0,2729,0,0,0,49],[0,0,374,0,0,0],[0,0,0,8969,0,0],[179,0,0,23,10115,0],[14,50,12,1,0,2975]]"
