mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.7117958184802738,0.6951563207866234,6.072159521863796e-06,0.01663341892960957,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.8860844250325492,0.0,0.0,0.0,0.0,0.5241200081404017,0.47587999231174627,0.8233692003759326,52137,0.8233692003759326,0.8677932806900226,0.7750225585825625,"[0.8175441634915137,0.7480582524271845,0.6942959001782532,0.9433174224343676,0.8409056141961144,1.0,0.9529524723955833,0.9233169129720854,0.854251012145749,0.7710843373493976,1.0]","[[18882,176,134,62,252,891,2142,142,333,69,13],[62,3082,637,0,0,29,9,7,161,89,44],[91,573,4674,321,15,31,20,1,727,172,107],[3,1,0,1581,2,0,0,0,89,0,0],[12,0,13,121,5497,0,30,11,401,452,0],[0,0,0,0,0,316,0,0,0,0,0],[7,6,3,0,40,0,1985,29,10,3,0],[10,21,1,5,3,0,298,5623,90,38,1],[7,3,4,84,48,1,8,17,1055,8,0],[0,1,1,1,1,1,2,0,12,64,0],[0,0,0,0,0,0,0,0,0,0,169]]"
main_only,0.7952958792791013,0.7945318822210836,6.072159521863796e-06,0.0007579175433677834,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.0,0.7626829315073748,52137,0.7626829315073748,0.8279380604076901,0.7033115784102888,"[0.7577069622445445,0.754126213592233,0.7094474153297683,0.9230310262529833,0.7853755545357197,1.0,0.7258761401824292,0.761247947454844,0.8048582995951417,0.891566265060241,0.9940828402366864]","[[17500,485,243,36,159,3517,683,19,289,116,49],[65,3107,593,0,0,77,1,0,97,163,17],[106,592,4776,440,11,72,16,0,349,267,103],[1,1,0,1547,1,0,0,0,124,0,2],[9,0,3,113,5134,2,81,42,492,661,0],[0,0,0,0,0,316,0,0,0,0,0],[3,1,2,0,8,529,1512,7,5,16,0],[11,9,0,78,284,164,297,4636,293,318,0],[5,9,29,88,52,11,9,4,994,34,0],[0,1,0,0,1,1,0,0,6,74,0],[0,1,0,0,0,0,0,0,0,0,168]]"
aux_only,1.7379111531385012,1.7220296326561046,6.072159521863796e-06,0.01587550139366651,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.0,0.8860844250325492,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.34771851084642386,52137,0.34771851084642386,0.47104808284443195,0.2688071024012422,"[0.12781434014547974,0.1407766990291262,0.31862745098039214,0.5053699284009546,0.7589108153587273,0.6424050632911392,0.061449831973115696,0.8684729064039409,0.6906882591093118,0.10843373493975904,0.9585798816568047]","[[2952,87,639,1337,783,3,83,13877,2786,55,494],[15,580,1222,388,10,4,4,44,787,27,1039],[17,711,2145,1114,112,2,1,32,1896,43,659],[5,20,161,847,0,25,3,18,487,0,110],[22,2,218,86,4961,447,43,28,443,277,10],[0,0,6,0,100,203,0,0,6,1,0],[43,27,12,327,460,0,128,85,950,1,50],[269,0,0,74,37,0,183,5289,227,0,11],[22,22,66,133,8,90,4,28,853,5,4],[0,3,25,1,11,0,0,0,33,9,1],[0,1,0,2,0,0,0,2,2,0,162]]"
aux_noise,0.7093172417371099,0.6976851908988833,6.072159521863796e-06,0.011625970882036778,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.8934210693063159,0.0,0.0,0.0,0.0,0.5222964973268802,0.4777035027462866,0.8224485490150949,52137,0.8224485490150949,0.8642707606585696,0.7738510758286126,"[0.8188863872532041,0.7485436893203884,0.6837492572786691,0.9415274463007159,0.8387639590026006,1.0,0.9519923187710033,0.9229885057471264,0.8655870445344129,0.7349397590361446,1.0]","[[18913,171,126,64,252,898,2114,130,344,71,13],[62,3084,631,0,0,29,9,6,169,87,43],[91,586,4603,325,13,30,18,1,778,180,107],[3,1,0,1578,2,0,0,0,92,0,0],[12,0,11,121,5483,0,29,10,411,460,0],[0,0,0,0,0,316,0,0,0,0,0],[7,6,3,0,42,0,1983,28,11,3,0],[10,22,1,6,1,0,296,5621,94,38,1],[7,2,3,78,44,1,7,17,1069,7,0],[0,1,1,1,2,1,1,0,15,61,0],[0,0,0,0,0,0,0,0,0,0,169]]"
aux_noise_low,0.7070220628034891,0.6958269302862196,6.072159521863796e-06,0.011189053249559417,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.8880981680431714,0.0,0.0,0.0,0.0,0.5236197881544775,0.4763802107611677,0.8230623165889867,52137,0.8230623165889867,0.8654444442319825,0.7746393447465022,"[0.8177606511950122,0.7492718446601941,0.6911764705882353,0.9439140811455847,0.8405996634541839,1.0,0.9539126260201632,0.922824302134647,0.8534412955465587,0.7469879518072289,1.0]","[[18887,175,134,64,254,893,2136,135,335,70,13],[62,3087,634,0,0,30,8,7,160,88,44],[91,576,4653,324,13,31,20,1,744,174,105],[3,1,0,1582,2,0,0,0,88,0,0],[12,0,12,121,5495,0,30,10,400,457,0],[0,0,0,0,0,316,0,0,0,0,0],[7,6,3,0,41,0,1987,27,10,2,0],[10,21,1,5,5,0,298,5620,90,39,1],[7,3,3,85,48,1,9,17,1054,8,0],[0,1,1,1,2,1,2,0,13,62,0],[0,0,0,0,0,0,0,0,0,0,169]]"
aux_noise_mid,0.8554030950384913,0.6977334739562294,6.072159521863796e-06,0.15766354180691095,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.8933995081740601,0.0,0.0,0.0,0.0,0.5223018306410189,0.4776981670805213,0.8221416652281489,52137,0.8221416652281489,0.8670548666715727,0.7734675910254849,"[0.8187997921718047,0.7485436893203884,0.6815210932857991,0.9421241050119332,0.8396818112283922,1.0,0.9529524723955833,0.9221674876847291,0.8607287449392712,0.7710843373493976,1.0]","[[18911,171,126,63,251,888,2121,136,343,71,15],[61,3084,629,0,0,28,8,7,169,89,45],[91,599,4588,320,13,31,17,2,787,177,107],[3,1,0,1579,2,0,0,0,91,0,0],[12,0,10,116,5489,0,29,10,416,455,0],[0,0,0,0,0,316,0,0,0,0,0],[7,7,2,0,41,0,1985,26,13,2,0],[11,22,1,5,2,0,298,5616,94,40,1],[6,3,2,81,47,1,6,19,1063,7,0],[0,1,1,0,1,1,2,0,13,64,0],[0,0,0,0,0,0,0,0,0,0,169]]"
aux_noise_high,1.2093993789854232,0.706621644588925,6.072159521863796e-06,0.5027716543254583,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.9076804363860413,0.0,0.0,0.0,0.0,0.518745261143675,0.4812547386002412,0.8192646297255308,52137,0.8192646297255308,0.8571117924657284,0.7698110298426725,"[0.8220904052649809,0.7550970873786408,0.6579025549613785,0.9325775656324582,0.827902707664066,1.0,0.9500720115218435,0.9213464696223317,0.8744939271255061,0.6867469879518072,1.0]","[[18987,178,124,73,242,924,2003,118,365,69,13],[64,3111,584,0,0,28,9,6,186,84,48],[89,599,4429,348,12,32,18,3,926,172,104],[3,1,0,1563,2,0,0,0,107,0,0],[12,0,8,105,5412,0,26,9,472,493,0],[0,0,0,0,0,316,0,0,0,0,0],[6,7,2,0,44,0,1979,27,17,1,0],[13,21,1,5,3,0,299,5611,97,39,1],[7,1,3,73,41,1,5,16,1080,8,0],[0,1,0,0,3,1,1,0,20,57,0],[0,0,0,0,0,0,0,0,0,0,169]]"
aux_downsample_2,0.8062535000036731,0.7015042403536347,6.072159521863796e-06,0.1047431796071506,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.8075531085147031,0.0,0.0,0.0,0.0,0.5435430125889105,0.45645698659596573,0.8216429790743618,52137,0.8216429790743618,0.8628898788623972,0.7733279433396996,"[0.8007880152407343,0.7436893203883496,0.7185086155674391,0.9463007159904535,0.8601805109377391,1.0,0.9539126260201632,0.9377668308702791,0.8016194331983806,0.7349397590361446,0.9940828402366864]","[[18495,195,125,34,212,727,2736,258,248,51,15],[65,3064,693,0,0,28,12,9,118,92,39],[89,595,4837,312,17,38,34,4,543,149,114],[5,0,0,1586,3,0,0,3,79,0,0],[10,0,19,133,5623,0,32,22,317,381,0],[0,0,0,0,0,316,0,0,0,0,0],[6,6,2,0,37,1,1987,35,7,2,0],[7,22,0,0,2,0,257,5711,48,41,2],[6,3,11,110,72,0,15,22,990,6,0],[0,1,2,1,4,1,2,0,11,61,0],[1,0,0,0,0,0,0,0,0,0,168]]"
aux_downsample_4,0.9790309977300043,0.7407219200665582,6.072159521863796e-06,0.23830299835808522,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.6954235142985347,0.0,0.0,0.0,0.0,0.570432359287365,0.42956764051942886,0.8125515468860885,52137,0.8125515468860885,0.8411487147525963,0.7618287077651084,"[0.7890110841704191,0.7182038834951456,0.7599524658348188,0.9433174224343676,0.8537555453571974,1.0,0.9111857897263562,0.9302134646962233,0.6477732793522267,0.7228915662650602,0.9763313609467456]","[[18223,213,221,26,159,1513,1881,631,123,53,53],[76,2959,837,0,1,26,9,25,41,72,74],[141,566,5116,327,35,34,26,23,236,82,146],[14,0,1,1581,3,0,0,14,62,0,1],[5,3,67,232,5581,0,38,80,217,303,11],[0,0,0,0,0,316,0,0,0,0,0],[7,6,3,1,36,55,1898,68,3,5,1],[9,16,1,2,17,7,268,5665,27,69,9],[10,9,64,178,96,1,19,36,800,18,4],[0,2,8,2,4,1,2,0,4,60,0],[4,0,0,0,0,0,0,0,0,0,165]]"
aux_occlusion_25,0.6856437266704084,0.6703023869751978,6.072159521863796e-06,0.015335260530163522,0.0,0.0,0.0,0.800000011920929,0.8024641871452332,0.8007451295852661,0.8024641871452332,0.9827241710504655,0.8443754379282905,0.0,0.0,0.0,0.0,0.5344749755226665,0.46552502279449715,0.8267832825057061,52137,0.8267832825057061,0.8764810997026674,0.779126608518499,"[0.8205316937997922,0.7951456310679612,0.6717171717171717,0.9307875894988067,0.855744225179746,1.0,0.943831012962074,0.9234811165845649,0.8566801619433199,0.8433734939759037,1.0]","[[18951,204,103,41,234,564,2499,88,330,70,12],[62,3276,494,0,0,26,7,7,138,76,34],[105,785,4522,322,4,34,21,0,669,159,111],[5,1,0,1560,2,0,0,0,108,0,0],[16,0,5,104,5594,0,26,9,381,402,0],[0,0,0,0,0,316,0,0,0,0,0],[9,7,1,0,45,0,1966,40,10,5,0],[16,24,1,4,8,1,263,5624,103,45,1],[8,5,5,78,49,0,10,15,1058,7,0],[0,1,0,0,2,1,0,0,9,70,0],[0,0,0,0,0,0,0,0,0,0,169]]"
