mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.35753605086238865,0.35431482195414044,0.0,0.0032212289376060198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.9612378231729639,0.0,0.0,0.0,0.0,0.5094576382876188,0.4905423606909041,0.8870092256938451,52137,0.8870092256938451,0.9094503346065449,0.8526562879978102,"[0.8986404572220298,0.833252427184466,0.7981283422459893,0.9355608591885441,0.8903166590178981,1.0,0.8847815650504081,0.9586206896551724,0.8526315789473684,0.963855421686747,0.9881656804733728]","[[20755,270,347,82,157,81,972,32,306,91,3],[32,3433,448,2,0,18,6,3,92,78,8],[15,889,5373,40,12,25,4,1,262,49,62],[3,0,0,1568,3,0,0,0,100,2,0],[61,0,32,35,5820,0,18,1,143,427,0],[0,0,0,0,0,316,0,0,0,0,0],[47,6,15,0,83,0,1843,70,19,0,0],[48,25,18,4,1,0,111,5838,42,3,0],[11,4,23,52,34,0,9,21,1053,28,0],[1,0,1,0,0,1,0,0,0,80,0],[0,0,2,0,0,0,0,0,0,0,167]]"
main_only,0.46737398950173603,0.4673129645568271,0.0,6.102460886266875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.0,0.8468649903139804,52137,0.8468649903139804,0.866694043453522,0.8009335882443558,"[0.8800658122618635,0.8487864077669903,0.7439096850861556,0.8836515513126492,0.9105094079853143,1.0,0.7926068170907346,0.7733990147783252,0.7846153846153846,0.9397590361445783,0.9763313609467456]","[[20326,1115,256,49,129,52,713,15,345,68,28],[58,3497,368,0,0,26,1,0,77,80,13],[39,1245,5008,60,23,14,1,0,222,62,58],[0,1,2,1481,30,0,0,1,146,14,1],[21,15,34,3,5952,0,12,8,89,403,0],[0,0,0,0,0,316,0,0,0,0,0],[139,3,8,0,80,92,1651,77,12,21,0],[37,27,13,0,1005,38,97,4710,45,118,0],[11,12,36,46,91,0,6,17,969,47,0],[0,0,1,0,3,1,0,0,0,78,0],[0,2,2,0,0,0,0,0,0,0,165]]"
aux_only,1.2293537250436175,1.2261935227859793,0.0,0.0031602043267527744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612378231729639,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.597732896023937,52137,0.597732896023937,0.6151037191286091,0.4956309584451591,"[0.6946224454450988,0.262621359223301,0.5383244206773619,0.6801909307875895,0.42848401407373415,0.9810126582278481,0.4522323571771483,0.722167487684729,0.5044534412955466,0.6144578313253012,0.8875739644970414]","[[16043,632,834,1391,263,63,786,1591,788,242,463],[60,1082,1880,364,70,12,101,26,159,44,322],[140,383,3624,1254,22,12,315,49,480,108,345],[57,2,164,1140,0,23,139,16,78,1,56],[200,17,152,94,2801,1280,657,7,310,1019,0],[0,0,0,0,0,310,0,0,6,0,0],[151,17,116,174,226,14,942,56,324,53,10],[1290,8,19,48,1,0,262,4398,64,0,0],[63,27,105,171,1,83,90,23,623,48,1],[2,3,9,0,10,0,1,0,7,51,0],[5,3,9,2,0,0,0,0,0,0,150]]"
aux_noise,0.38399037060757596,0.3541238618826023,0.0,0.029866508458279196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.970833490268795,0.0,0.0,0.0,0.0,0.5070647581707821,0.4929352419886986,0.8864338185933215,52137,0.8864338185933215,0.9060465765469474,0.8518974500483524,"[0.8992033252511258,0.8339805825242719,0.7953060011883542,0.9337708830548926,0.8861863240018357,1.0,0.884301488238118,0.9599343185550082,0.8518218623481781,0.9397590361445783,0.9822485207100592]","[[20768,281,345,82,151,81,945,37,316,88,2],[31,3436,446,1,0,19,6,3,94,76,8],[15,893,5354,40,10,21,5,1,277,52,64],[3,0,0,1565,3,0,0,0,103,2,0],[60,0,37,34,5793,0,17,2,151,443,0],[0,0,0,0,0,316,0,0,0,0,0],[51,6,15,0,82,0,1842,68,18,1,0],[48,27,18,4,1,0,107,5846,38,1,0],[11,6,21,52,33,0,8,22,1052,30,0],[1,0,1,0,2,1,0,0,0,78,0],[0,1,2,0,0,0,0,0,0,0,166]]"
aux_noise_low,0.3826442814392089,0.35426925621129524,0.0,0.028375025495608427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.9645947307536313,0.0,0.0,0.0,0.0,0.5086211924080809,0.49137880864254857,0.8868174233270039,52137,0.8868174233270039,0.9094287823706857,0.8524061160600359,"[0.8986837547627294,0.8325242718446602,0.7967914438502673,0.9337708830548926,0.8898577329050023,1.0,0.886221795487278,0.9587848932676519,0.8550607287449393,0.963855421686747,0.9881656804733728]","[[20756,274,344,82,155,83,965,32,310,92,3],[32,3430,452,2,0,19,6,3,91,76,9],[15,896,5364,38,11,25,5,1,263,50,64],[3,0,0,1565,3,0,0,0,104,1,0],[60,0,35,36,5817,0,18,1,144,426,0],[0,0,0,0,0,316,0,0,0,0,0],[50,6,14,0,84,0,1846,67,15,1,0],[49,26,18,4,1,0,111,5839,40,2,0],[10,5,20,52,34,0,9,21,1056,28,0],[1,0,1,0,0,1,0,0,0,80,0],[0,0,2,0,0,0,0,0,0,0,167]]"
aux_noise_mid,0.576567701878906,0.3542163927552981,0.0,0.22235131019824536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.970811360521924,0.0,0.0,0.0,0.0,0.5070702601195246,0.49292974022287317,0.8867598826169515,52137,0.8867598826169515,0.9093305819951175,0.8523168952892538,"[0.8992899203325251,0.8349514563106796,0.7941176470588235,0.9331742243436754,0.8875631023405232,1.0,0.8876620259241479,0.9596059113300492,0.854251012145749,0.963855421686747,0.9881656804733728]","[[20770,281,340,83,150,84,947,29,320,88,4],[35,3440,440,1,0,19,6,3,90,77,9],[15,902,5346,40,11,21,4,1,276,52,64],[3,0,1,1564,3,0,0,0,103,2,0],[64,1,34,35,5802,0,17,2,146,436,0],[0,0,0,0,0,316,0,0,0,0,0],[51,6,15,0,78,0,1849,68,15,1,0],[48,26,19,4,1,0,104,5844,39,5,0],[10,5,23,52,32,0,9,20,1055,29,0],[1,0,1,0,0,1,0,0,0,80,0],[0,0,2,0,0,0,0,0,0,0,167]]"
aux_noise_high,0.9610180554333341,0.35382543542907924,0.0,0.6071926180196054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.9790735403968785,0.0,0.0,0.0,0.0,0.5050065778711027,0.4949934231898159,0.8861652952797437,52137,0.8861652952797437,0.9038054759481468,0.8514103837354607,"[0.9034464842396952,0.837378640776699,0.7866904337492573,0.9260143198090692,0.8806792106470858,1.0,0.871339414306289,0.9622331691297209,0.8461538461538461,0.9397590361445783,0.9881656804733728]","[[20866,312,330,88,143,78,826,33,322,97,1],[30,3450,433,1,1,20,6,3,96,69,11],[19,927,5296,46,7,19,4,1,300,49,64],[3,0,0,1552,3,0,0,0,115,3,0],[60,1,51,37,5757,0,13,3,154,461,0],[0,0,0,0,0,316,0,0,0,0,0],[55,5,17,0,89,0,1815,76,24,2,0],[52,27,15,4,1,0,93,5860,35,3,0],[10,5,26,54,32,0,9,21,1045,33,0],[1,0,1,0,2,1,0,0,0,78,0],[0,0,2,0,0,0,0,0,0,0,167]]"
aux_downsample_2,0.5526248858290401,0.39150678321393634,0.0,0.16111810296707604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.8833573052022387,0.0,0.0,0.0,0.0,0.5287480325396765,0.471251967596368,0.87381322285517,52137,0.87381322285517,0.900825959971007,0.8365981192161067,"[0.8707135434707308,0.8313106796116505,0.7902554961378491,0.9206443914081146,0.9048493192595992,1.0,0.9087854056649064,0.9482758620689655,0.8242914979757086,0.927710843373494,0.9822485207100592]","[[20110,219,308,42,143,87,1712,23,373,76,3],[30,3425,458,0,0,20,6,3,90,82,6],[18,877,5320,44,16,41,14,2,290,52,58],[5,0,0,1543,9,0,0,0,109,10,0],[49,0,25,19,5915,0,26,2,105,396,0],[0,0,0,0,0,316,0,0,0,0,0],[29,5,11,0,86,0,1893,42,15,2,0],[44,14,18,0,5,0,168,5775,60,6,0],[8,10,25,53,61,0,12,16,1018,32,0],[1,0,1,0,3,0,1,0,0,77,0],[0,1,2,0,0,0,0,0,0,0,166]]"
aux_downsample_4,0.46255995893235113,0.3399649327049427,0.0,0.12259502648949419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.5201415755539903,0.0,0.0,0.0,0.0,0.6160123400447453,0.38398765947967056,0.8880641387114717,52137,0.8880641387114717,0.8916925869097547,0.853339550859309,"[0.9125389677866297,0.8466019417475729,0.7694592988710636,0.9081145584725537,0.9128040385497935,1.0,0.843975036005761,0.9497536945812808,0.7854251012145749,0.9036144578313253,0.9763313609467456]","[[21076,315,267,34,172,168,729,65,209,60,1],[62,3488,373,0,0,27,2,18,67,74,9],[72,1051,5180,59,26,44,1,9,169,63,58],[4,0,1,1522,22,0,0,8,102,17,0],[39,8,34,26,5967,0,8,30,89,336,0],[0,0,0,0,0,316,0,0,0,0,0],[79,7,17,0,119,2,1758,83,10,8,0],[38,13,4,0,123,0,66,5784,27,35,0],[13,17,37,55,69,0,3,25,970,46,0],[1,0,1,0,5,1,0,0,0,75,0],[1,1,2,0,0,0,0,0,0,0,165]]"
aux_occlusion_25,0.39251275941717256,0.34579702581063715,0.0,0.04671573396372373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991004206479541,0.964860702294014,0.0,0.0,0.0,0.0,0.5085571659062417,0.49144283434984215,0.8889464295989412,52137,0.8889464295989412,0.9063299595693589,0.855114169360091,"[0.8992899203325251,0.8237864077669903,0.8168449197860963,0.9433174224343676,0.8901636836469329,1.0,0.8919827172347575,0.9637110016420362,0.8064777327935223,0.9518072289156626,0.9822485207100592]","[[20770,259,375,76,143,97,1027,31,218,99,1],[32,3394,525,3,0,16,6,4,68,65,7],[14,824,5499,49,5,24,5,1,197,57,57],[4,0,0,1581,9,0,0,0,78,4,0],[49,0,32,24,5819,0,12,3,101,497,0],[0,0,0,0,0,316,0,0,0,0,0],[40,4,17,0,87,0,1858,64,10,3,0],[46,20,12,4,2,0,97,5869,32,8,0],[11,6,31,59,58,0,10,24,996,40,0],[1,0,1,0,2,0,0,0,0,79,0],[0,1,2,0,0,0,0,0,0,0,166]]"
