train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/depose_intra_accdepose_intra_acc
log_root,../output/logs/depose_intra_acc
modal,multi
model_name,hsi_lidardepose_intra_acc
log_name,hsi_lidardepose_intra_acc
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,0
version,0
loss_num,3
figure_root,../output/depose/depose_intra_acc
vis_interval,50
identity,depose_intra_acc
threshold,0.0
lambda0,1
lambda1,0.5
lambda2,0.5
lidar_lambda,1
name,hsi_lidardepose_intra_acc
0.0,0.0,0.03878,0
train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/depose_intra_accdepose_intra_acc
log_root,../output/logs/depose_intra_acc
modal,multi
model_name,hsi_lidardepose_intra_acc
log_name,hsi_lidardepose_intra_acc
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,0
version,0
loss_num,3
figure_root,../output/depose/depose_intra_acc
vis_interval,50
identity,depose_intra_acc
threshold,0.0
lambda0,1
lambda1,0.5
lambda2,0.5
lidar_lambda,1
name,hsi_lidardepose_intra_acc
0.0,0.0,0.087235,0
2.692809306250678,0.2531681862142351,0.042879,0
2.5579719914330377,0.2511000391509798,0.41748,0
2.378513463338216,0.24795169201162126,0.414528,0
2.143348526954651,0.24420437183645036,0.444618,0
1.8501669062508477,0.24148414764139386,0.464049,0
1.5317823145124647,0.2397721654838986,0.522424,0.522424
1.2374199681811862,0.23918366432189941,0.625072,0.625072
0.9709969454341465,0.23896877037154304,0.67574,0.67574
0.7894132720099555,0.2387741982936859,0.685332,0.685332
0.6303779847092099,0.23776689999633366,0.632697,0.685332
0.5194643298784892,0.23676913645532396,0.710257,0.710257
0.42324841684765285,0.23539862997002073,0.692957,0.710257
0.3426439358128442,0.2335363143020206,0.723785,0.723785
0.2778642303413815,0.23164529767301348,0.753382,0.753382
0.23633670740657384,0.2297360807657242,0.539805,0.753382
0.21104061106840769,0.22806922098000845,0.565795,0.753382
0.2157292064693239,0.22642667293548585,0.705091,0.753382
0.19577272401915657,0.22483499546845753,0.721653,0.753382
0.15399591094917722,0.22204399936729008,0.566451,0.753382
0.13905182381470998,0.2201828721496794,0.649668,0.753382
0.1311993222269747,0.2183345016505983,0.723047,0.753382
0.11670570911632644,0.21653827693727282,0.493564,0.753382
0.12693839520215988,0.214627143740654,0.706895,0.753382
0.10396152064204216,0.21279100113444857,0.705501,0.753382
0.10979107759065099,0.21116935080952115,0.683037,0.753382
0.09723816273940934,0.2093850788142946,0.76486,0.76486
0.09222056319316228,0.20792523125807444,0.79126,0.79126
0.08071584258642461,0.2052535288863712,0.658113,0.79126
0.07350619369082981,0.20364113516277738,0.775765,0.79126
0.0694910254329443,0.20190378924210867,0.778142,0.79126
0.060407792859607276,0.2003734485970603,0.806264,0.806264
0.06836434433029757,0.198900126086341,0.582192,0.806264
0.07961276157034768,0.19794958896107143,0.730999,0.806264
0.06204484192033609,0.19658288458983103,0.735509,0.806264
0.07239234666857454,0.19464244246482848,0.724932,0.806264
0.06900203679170873,0.19428364700741238,0.635484,0.806264
0.0901353298789925,0.19408609635300106,0.688038,0.806264
0.06926180985238817,0.1912205225891537,0.490448,0.806264
0.061250374797317715,0.1901685784260432,0.797081,0.806264
0.05449690044754081,0.1879620932870441,0.749283,0.806264
0.06140075756443871,0.18783509764406417,0.748381,0.806264
0.04946437558780114,0.1861516856484943,0.837009,0.837009
0.04207558979590734,0.18426257405016158,0.750184,0.837009
0.05171951125893328,0.18336584832933214,0.757317,0.837009
0.049343136304782494,0.18207325438658398,0.35148,0.837009
0.06277886180000172,0.18318350712458292,0.756907,0.837009
0.04633431476023462,0.18133717245525785,0.788145,0.837009
0.0463463267725375,0.1802967604663637,0.706403,0.837009
0.055101423751976755,0.1795302152633667,0.389112,0.837009
0.06330052663882574,0.17953012386957803,0.750594,0.837009
0.04610896810061402,0.17770159708129035,0.802902,0.837009
0.0433506365865469,0.17727359665764703,0.785931,0.837009
0.04407634975181685,0.17564544677734376,0.602771,0.837009
0.0425966194520394,0.1746367782354355,0.802738,0.837009
0.06130821286804146,0.17374363508489396,0.519964,0.837009
0.06937637567106221,0.17485387788878548,0.738214,0.837009
0.05824948185020023,0.172199923131201,0.722965,0.837009
0.05030294213857916,0.17200468844837613,0.748545,0.837009
0.04762293340431319,0.17040451069672902,0.618677,0.837009
0.08438578094873163,0.17133832507663302,0.818398,0.837009
0.04042970627132389,0.1690401663382848,0.811347,0.837009
0.046131609173284634,0.1680077893866433,0.783717,0.837009
0.032672818584574596,0.1669008841117223,0.786095,0.837009
0.03765623540514045,0.1663235800133811,0.807494,0.837009
0.029092788137495516,0.16493618587652842,0.840289,0.840289
0.024814127489096588,0.1637466937303543,0.831434,0.840289
0.04232267275866535,0.16402428514427608,0.75043,0.840289
0.03947382579661078,0.16373633278740776,0.822251,0.840289
0.03283096951329046,0.162055328157213,0.749119,0.840289
0.03757191530118386,0.16227690312597487,0.592277,0.840289
0.02576541236291329,0.16204014288054572,0.830532,0.840289
0.02522658546351724,0.1598495496643914,0.802246,0.840289
0.02285305279203587,0.1589055683877733,0.843076,0.843076
0.023568471448702943,0.1580283608701494,0.716406,0.843076
0.03009840560456117,0.15795615116755168,0.671313,0.843076
0.04189518704596493,0.15909653140438929,0.804788,0.843076
0.03332729004323483,0.15764654046959348,0.721161,0.843076
0.03129470403202706,0.15711272988054487,0.712142,0.843076
0.04356295882413785,0.15695881181293064,0.809379,0.843076
0.03647543930759033,0.155971430738767,0.785521,0.843076
0.02835914386022422,0.1543561597665151,0.768878,0.843076
0.028205795637849303,0.15402019851737553,0.802492,0.843076
0.02456158729684022,0.15363026294443344,0.830122,0.843076
0.030893465700662797,0.15276870098378922,0.849061,0.849061
0.036122114014708336,0.15257902840773266,0.756743,0.849061
0.032302136512266266,0.15273508462640975,0.843732,0.849061
0.021659416881286437,0.1516913288169437,0.795442,0.849061
0.021713495306256745,0.15079860223664177,0.821595,0.849061
0.018555977288633584,0.15001214279068842,0.827827,0.849061
0.021298498598237833,0.14926087392701043,0.803886,0.849061
0.021957777005930743,0.14929873877101474,0.777568,0.849061
0.03402768506978949,0.1491598238547643,0.758137,0.849061
0.02442911967842115,0.14805598788791233,0.76896,0.849061
