train_epoch,400
batch_size,32
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/dw_prune1
log_root,../output/logs/dw_prune1
modal,multi
model_name,hsi_lidardw_prune1
log_name,hsi_lidardw_prune1
backbone,couple_cross_fc
patch_size,7
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.01
gama,1.003
osc,0.9
t_max,2.0
gpu,0
version,0
identity,dw_prune1
name,hsi_lidardw_prune1
train_epoch,400
batch_size,32
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/dw_prune1
log_root,../output/logs/dw_prune1
modal,multi
model_name,hsi_lidardw_prune1
log_name,hsi_lidardw_prune1
backbone,couple_cross_fc
patch_size,7
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.01
gama,1.003
osc,0.9
t_max,2.0
gpu,0
version,0
identity,dw_prune1
name,hsi_lidardw_prune1
0.0,0.086333,0.06666666666666667,3.231335247601882e-07,0
2.79610946740997,0.020251,0.06666666666666667,1.2108786611213617e-07,0
2.6129980328377713,0.03878,0.06666666666666667,-2.9000341177689742e-08,0
2.494490926185351,0.020251,0.06666666666666667,1.2108786611213617e-07,0
2.3309918976901622,0.011724,0.06666666666666667,-1.9678115148545288e-07,0
2.3474695682525635,0.084939,0.06666666666666667,8.80745452994117e-08,0
1.9334470971246784,0.023366,0.06666666666666667,-4.111820013431367e-07,0.023366
1.7249284420120583,0.086579,0.06666666666666667,3.6468898662767496e-07,0.086579
1.5965548860892822,0.023366,0.06666666666666667,-4.111820013431367e-07,0.086579
1.3511465560184437,0.086579,0.06666666666666667,3.6468898662767496e-07,0.086579
1.3458501656403703,0.023366,0.06666666666666667,-4.111820013431367e-07,0.086579
1.2935254547033417,0.023366,0.06666666666666667,-4.111820013431367e-07,0.086579
1.254519735829214,0.086579,0.06666666666666667,3.6468898662767496e-07,0.086579
1.0424735037128576,0.086825,0.06666666666666667,4.062668342557954e-07,0.086825
1.2218527773792824,0.086825,0.06666666666666667,4.062668342557954e-07,0.086825
0.9340043369303929,0.086825,0.06666666666666667,4.062668342557954e-07,0.086825
