mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.4186943431189994,0.41265602502298454,0.0,0.0060383180265367944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.9497096442432255,0.0,0.0,0.0,0.0,0.5123709051567014,0.48762909541834387,0.8584306730345053,52137,0.8584306730345053,0.891883876669641,0.8176260021717321,"[0.8513162452372706,0.8077669902912621,0.771984551396316,0.9791169451073986,0.8817500382438428,1.0,0.9620739318290926,0.9357963875205254,0.734412955465587,0.9397590361445783,0.9467455621301775]","[[19662,249,251,94,181,136,2302,22,140,59,0],[39,3328,570,5,1,25,5,14,33,100,0],[61,883,5197,108,15,13,8,2,185,161,99],[3,1,0,1641,2,0,0,0,26,3,0],[23,0,20,77,5764,0,54,2,233,364,0],[0,0,0,0,0,316,0,0,0,0,0],[18,7,10,2,15,0,2004,25,2,0,0],[35,23,4,14,4,0,280,5699,28,3,0],[15,5,46,164,21,0,14,21,907,42,0],[0,1,0,0,2,1,1,0,0,78,0],[3,6,0,0,0,0,0,0,0,0,160]]"
main_only,0.624225427539553,0.624186087092978,0.0,3.934020216603085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.0,0.8031340506741853,52137,0.8031340506741853,0.869307407684811,0.751351652146071,"[0.767362313820575,0.8254854368932039,0.728015448603684,0.9659904534606205,0.8335627963897813,1.0,0.9505520883341335,0.8779967159277504,0.7271255060728745,0.927710843373494,0.9585798816568047]","[[17723,891,265,60,151,228,3340,15,302,121,0],[69,3401,471,4,0,29,4,1,42,99,0],[99,1063,4901,150,46,19,18,0,189,163,84],[1,2,0,1619,5,0,0,0,45,4,0],[9,2,9,59,5449,0,108,392,131,378,0],[0,0,0,0,0,316,0,0,0,0,0],[10,8,5,2,4,53,1980,16,2,3,0],[13,25,0,75,78,88,381,5347,62,21,0],[14,5,38,157,29,0,17,40,898,37,0],[0,1,0,0,3,1,1,0,0,77,0],[0,6,0,1,0,0,0,0,0,0,162]]"
aux_only,1.192474737088041,1.1864757590293245,0.0,0.005998977823608437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497096442432255,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.5889675278592937,52137,0.5889675278592937,0.6078030289415224,0.48675975541130334,"[0.6526671285071008,0.23980582524271846,0.3896316102198455,0.7303102625298329,0.7748202539391158,0.930379746835443,0.2016322611617859,0.7065681444991789,0.40242914979757083,0.7108433734939759,0.9467455621301775]","[[15074,666,794,910,685,24,432,3175,438,680,218],[97,988,1267,296,31,17,19,26,170,495,714],[106,993,2623,1005,112,3,77,13,564,772,464],[41,83,79,1224,6,14,15,2,109,23,80],[46,4,104,204,5065,271,61,6,103,673,0],[0,0,1,8,12,294,0,0,1,0,0],[170,82,76,403,529,0,420,42,230,106,25],[1445,23,9,44,12,0,186,4303,38,30,0],[48,59,117,190,11,88,93,15,497,113,4],[0,1,15,1,5,1,1,0,0,59,0],[5,1,1,2,0,0,0,0,0,0,160]]"
aux_noise,0.43790950918702026,0.41094653680827714,0.0,0.02696297251410884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.9588662815795481,0.0,0.0,0.0,0.0,0.5100995961741825,0.4899004044740295,0.8582964113777164,52137,0.8582964113777164,0.8908641391997786,0.8173764496803417,"[0.8540872878420506,0.8109223300970874,0.766042780748663,0.9797136038186157,0.8727244913568916,1.0,0.9596735477676428,0.9369458128078818,0.7449392712550608,0.927710843373494,0.9467455621301775]","[[19726,246,245,88,179,140,2250,20,145,57,0],[43,3341,555,3,1,25,6,14,33,99,0],[61,918,5157,108,13,15,8,1,192,160,99],[3,1,0,1642,2,0,0,0,25,3,0],[23,0,19,79,5705,0,54,2,287,368,0],[0,0,0,0,0,316,0,0,0,0,0],[19,7,10,2,19,0,1999,25,2,0,0],[34,23,3,15,4,0,274,5706,28,3,0],[15,4,44,160,16,0,15,22,920,39,0],[0,1,0,0,2,1,1,0,1,77,0],[3,6,0,0,0,0,0,0,0,0,160]]"
aux_noise_low,0.43837719482295606,0.4122066712913116,0.0,0.02617052320578787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.9527458861642565,0.0,0.0,0.0,0.0,0.5116190490236189,0.4883809489174218,0.8583539520877688,52137,0.8583539520877688,0.892041726200581,0.8175166369742293,"[0.851792518184967,0.808495145631068,0.7696078431372549,0.9785202863961814,0.88022028453419,1.0,0.9615938550168027,0.9364532019704433,0.7392712550607288,0.9397590361445783,0.9467455621301775]","[[19673,248,252,92,184,137,2294,22,136,58,0],[40,3331,566,5,1,25,5,14,33,100,0],[60,890,5181,108,14,14,9,2,190,163,101],[3,1,0,1640,3,0,0,0,26,3,0],[23,0,20,77,5754,0,54,2,242,365,0],[0,0,0,0,0,316,0,0,0,0,0],[20,7,11,2,15,0,2003,24,1,0,0],[33,24,4,15,4,0,277,5703,27,3,0],[15,5,44,162,21,0,14,21,913,40,0],[0,1,0,0,2,1,1,0,0,78,0],[3,6,0,0,0,0,0,0,0,0,160]]"
aux_noise_mid,0.6232447020946307,0.41099072886909876,0.0,0.2122539745242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.9588383320187901,0.0,0.0,0.0,0.0,0.5101066584265803,0.48989333942814633,0.8587759172948194,52137,0.8587759172948194,0.8913741230088561,0.8179621663949744,"[0.8547367509525459,0.8114077669902913,0.7647058823529411,0.9785202863961814,0.8760899495181276,1.0,0.9601536245799328,0.9366174055829228,0.7425101214574898,0.927710843373494,0.9526627218934911]","[[19741,251,234,92,180,140,2240,21,135,62,0],[40,3343,553,5,1,25,5,14,34,100,0],[63,923,5148,109,13,13,7,1,196,161,98],[3,1,1,1640,4,0,0,0,24,3,0],[24,0,20,73,5727,0,54,3,276,360,0],[0,0,0,0,0,316,0,0,0,0,0],[20,7,11,2,17,0,2000,24,2,0,0],[34,24,4,16,4,0,275,5704,26,3,0],[14,5,47,159,17,0,12,21,917,43,0],[0,1,0,0,3,1,1,0,0,77,0],[2,6,0,0,0,0,0,0,0,0,161]]"
aux_noise_high,0.9980503116695796,0.40609140001257543,0.0,0.5919589111968536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.9690482425470655,0.0,0.0,0.0,0.0,0.5075629878929446,0.4924370121933693,0.859178702265186,52137,0.859178702265186,0.8918144906936004,0.8182506788631025,"[0.8624004156563907,0.8262135922330097,0.7467320261437909,0.9761336515513126,0.8581918311151905,1.0,0.9553528564570332,0.9389162561576355,0.7595141700404858,0.9397590361445783,0.9467455621301775]","[[19918,269,229,93,182,154,2020,21,146,64,0],[44,3404,486,3,1,26,4,14,38,100,0],[66,990,5027,133,13,13,8,1,204,183,94],[3,1,0,1636,1,0,0,0,31,4,0],[28,1,16,72,5610,0,45,2,359,404,0],[0,0,0,0,0,316,0,0,0,0,0],[27,9,7,2,19,0,1990,26,2,1,0],[33,25,2,19,3,0,256,5718,30,4,0],[15,7,43,138,13,0,13,22,938,46,0],[0,1,0,0,2,1,1,0,0,78,0],[2,6,0,1,0,0,0,0,0,0,160]]"
aux_downsample_2,0.6201685530484714,0.4673239938234696,0.0,0.15284455839615915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.8705617210328479,0.0,0.0,0.0,0.0,0.5319469047410809,0.4680530939419168,0.8428563208469992,52137,0.8428563208469992,0.8835673435792001,0.7994321409042114,"[0.80693626602009,0.7927184466019418,0.7901069518716578,0.9731503579952268,0.9121921370659324,1.0,0.9697551608257321,0.938752052545156,0.6793522267206478,0.9036144578313253,0.9526627218934911]","[[18637,221,223,53,192,100,3495,36,111,28,0],[41,3266,638,4,1,24,6,14,27,99,0],[52,792,5319,98,32,16,23,4,159,138,99],[11,0,2,1631,9,0,0,0,21,2,0],[25,0,25,87,5963,0,65,3,77,292,0],[0,0,0,0,0,316,0,0,0,0,0],[10,5,9,1,15,0,2020,21,1,1,0],[29,21,2,0,2,0,297,5717,21,1,0],[7,3,53,203,39,0,31,25,839,35,0],[0,1,0,0,5,0,2,0,0,75,0],[2,6,0,0,0,0,0,0,0,0,161]]"
aux_downsample_4,0.6503671380799355,0.46603904991223344,0.0,0.18432808815284005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.5875571724800862,0.0,0.0,0.0,0.0,0.599659026683144,0.40034097263491863,0.8445058212018336,52137,0.8445058212018336,0.8672814707778357,0.8006135447070315,"[0.8205316937997922,0.7912621359223301,0.7956030897207368,0.9618138424821002,0.9010249349854673,1.0,0.9529524723955833,0.9331691297208539,0.605668016194332,0.8313253012048193,0.9467455621301775]","[[18951,244,259,41,140,156,3042,81,153,24,5],[68,3260,667,3,1,17,7,22,11,64,0],[105,824,5356,119,32,20,15,10,97,66,88],[14,0,2,1612,9,0,0,1,37,1,0],[35,1,36,89,5890,0,70,41,91,283,1],[0,0,0,0,0,316,0,0,0,0,0],[17,6,11,3,14,0,1985,45,0,2,0],[28,18,2,6,22,1,310,5683,14,6,0],[12,8,94,227,59,0,27,27,748,33,0],[0,1,5,2,3,1,2,0,0,69,0],[3,6,0,0,0,0,0,0,0,0,160]]"
aux_occlusion_25,0.4492085008145906,0.41384560798755904,0.0,0.03536289243111631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993084500726637,0.9272210581026392,0.0,0.0,0.0,0.0,0.5179848259304785,0.4820151747411699,0.8572031378867215,52137,0.8572031378867215,0.8942834657358322,0.8162929954827184,"[0.8432196051264288,0.8189320388349515,0.7581699346405228,0.9749403341288783,0.9030136148080159,1.0,0.9625540086413826,0.9397372742200328,0.7441295546558705,0.9397590361445783,0.9526627218934911]","[[19475,262,224,74,159,94,2598,23,136,51,0],[47,3374,528,2,1,20,4,16,30,98,0],[79,999,5104,108,13,16,8,1,177,152,75],[5,1,1,1634,5,0,0,0,29,1,0],[27,0,15,69,5903,0,51,6,113,353,0],[0,0,0,0,0,316,0,0,0,0,0],[17,7,10,2,15,0,2005,23,2,2,0],[33,27,1,13,2,0,265,5723,24,2,0],[14,3,44,137,25,0,14,24,919,55,0],[0,1,0,0,1,1,2,0,0,78,0],[2,6,0,0,0,0,0,0,0,0,161]]"
