train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/improved_mdfuseimproved_mdfuse
log_root,../output/logs/improved_mdfuse
modal,multi
model_name,hsi_lidarimproved_mdfuse
log_name,hsi_lidarimproved_mdfuse
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,0
version,0
loss_num,3
figure_root,../output/depose/improved_mdfuse
vis_interval,50
identity,improved_mdfuse
threshold,0.0
lambda0,0.8
lambda1,0.3
lambda2,0.2
lidar_lambda,0.8
use_md_loss,True
use_id_loss,False
use_intra_loss,False
use_drfuse_loss,False
name,hsi_lidarimproved_mdfuse
0.0,0.0,0.0,0.0,0.0,0.065,0
2.7221317142248154,0.0,0.0,0.0,17.034357488155365,0.064,0
2.720764234662056,0.0,0.0,0.0,15.878102362155914,0.068,0
2.719407930970192,0.0,0.0,0.0,14.612970292568207,0.07,0
2.71858711540699,0.0,0.0,0.0,13.512974083423615,0.067,0
2.7170358896255493,0.0,0.0,0.0,11.960185647010803,0.066,0
2.7147218137979507,0.0,0.0,0.0,10.8608158826828,0.07,0.07
2.713536247611046,0.0,0.0,0.0,10.332913279533386,0.07,0.07
2.7122367322444916,0.0,0.0,0.0,9.623562812805176,0.071,0.071
2.71057890355587,0.0,0.0,0.0,9.025955229997635,0.073,0.073
2.708942621946335,0.0,0.0,0.0,8.897290915250778,0.074,0.074
2.708446279168129,0.0,0.0,0.0,8.968855023384094,0.077,0.077
2.7064411640167236,0.0,0.0,0.0,8.483416378498077,0.074,0.077
2.7052795439958572,0.0,0.0,0.0,8.33366796374321,0.068,0.077
2.7043076306581497,0.0,0.0,0.0,8.176765024662018,0.068,0.077
2.703314021229744,0.0,0.0,0.0,7.794956982135773,0.074,0.077
2.7030861377716064,0.0,0.0,0.0,7.59544575214386,0.071,0.077
2.7022344917058945,0.0,0.0,0.0,7.5345310270786285,0.069,0.077
2.7008202522993088,0.0,0.0,0.0,7.393409639596939,0.064,0.077
2.7002646774053574,0.0,0.0,0.0,7.1404449343681335,0.068,0.077
2.6999844908714294,0.0,0.0,0.0,7.188198447227478,0.069,0.077
2.699491038918495,0.0,0.0,0.0,7.205085068941116,0.066,0.077
2.698791593313217,0.0,0.0,0.0,6.717168629169464,0.07,0.077
2.6986753195524216,0.0,0.0,0.0,6.612323820590973,0.073,0.077
2.6981171518564224,0.0,0.0,0.0,6.390736490488052,0.071,0.077
2.6978080421686172,0.0,0.0,0.0,6.23730131983757,0.072,0.077
2.6972993463277817,0.0,0.0,0.0,6.274569451808929,0.072,0.077
2.6969451755285263,0.0,0.0,0.0,6.166330099105835,0.071,0.077
