train_epoch,50
batch_size,32
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/base
log_root,../output/logs/_base
modal,multi
model_name,hsi_lidarbase
log_name,hsi_lidarbase
backbone,couple_cross_fc
patch_size,7
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
gpu,1
version,0
identity,base
name,hsi_lidarbase
0.0,0.113307,0.08764478764478764,0.02941948682095826,0
2.723822877648171,0.028696,0.06482684404533492,-0.04812815021395306,0
2.6781159733118636,0.119538,0.13776537325459381,0.05156137100917146,0
2.567011910877871,0.142002,0.15719030696300354,0.07816200823228979,0
2.4341275799140503,0.201443,0.21044828694776535,0.1452417221610187,0
2.293548511655143,0.410101,0.41441401410645945,0.3701777035685776,0
2.125150679202562,0.447077,0.44612762751009494,0.4089486502912525,0.447077
1.9732789859343112,0.477904,0.4734388305812409,0.4415826362872348,0.477904
1.8386351044258376,0.510453,0.5100457227189353,0.47597615136136406,0.510453
1.709021624554409,0.545954,0.5401742652780761,0.5139391578761283,0.545954
1.594862424925472,0.561941,0.5870813711943444,0.5316873945463072,0.561941
1.4752120449301902,0.590719,0.6170280994303248,0.5622159200981549,0.590719
1.386112947142526,0.610396,0.6510960163350994,0.5829100039633814,0.610396
1.277705338563812,0.641633,0.6903484453159919,0.6163986283134214,0.641633
1.186867863274692,0.640895,0.6867269922898915,0.6158670291551641,0.641633
1.0965834722090304,0.644913,0.702240895259591,0.6199398423438038,0.644913
1.0073864902003427,0.684185,0.7375886561898,0.6610883145108816,0.684185
0.928190852149149,0.690088,0.7391927888568541,0.6670231643088756,0.690088
0.8619439146491918,0.699844,0.7466563277220203,0.6772294023796054,0.699844
0.7923751922135942,0.709355,0.7553293231446834,0.6872745182089025,0.709355
0.7466448210598378,0.725342,0.7647464670801564,0.7041683108907245,0.725342
0.6900912680652704,0.719439,0.763533125257293,0.6978763763780346,0.725342
0.6454789313707459,0.725834,0.7689251107073213,0.7048841306486434,0.725834
