mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.4892860042394244,0.4751906717504029,8.55584949022159e-06,0.01408676641602043,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.9015696553713223,0.0,0.0,0.0,0.0,0.5207166266500336,0.4792833751922835,0.857279858833458,52137,0.857279858833458,0.8886198922316595,0.8159433823891097,"[0.8594994804295116,0.8541262135922331,0.7069221628045157,0.9230310262529833,0.8744072204375095,1.0,0.8679788766202592,0.9768472906403941,0.8016194331983806,0.9518072289156626,0.9585798816568047]","[[19851,470,295,77,152,307,1599,52,160,133,0],[17,3519,285,0,0,24,1,2,72,196,4],[10,1266,4759,88,15,39,1,9,270,224,51],[2,1,1,1547,22,0,0,0,103,0,0],[57,0,11,31,5716,0,6,24,139,553,0],[0,0,0,0,0,316,0,0,0,0,0],[31,19,4,0,57,14,1808,148,2,0,0],[39,16,0,6,0,0,29,5949,7,44,0],[10,17,14,64,77,0,3,41,990,19,0],[0,0,0,0,0,1,0,0,3,79,0],[0,5,2,0,0,0,0,0,0,0,162]]"
main_only,0.7080690266473851,0.7073793411975119,8.55584949022159e-06,0.0006811087859559562,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.0,0.768283560619138,52137,0.768283560619138,0.8299836311164984,0.7088022791186778,"[0.7549359196397645,0.8490291262135923,0.7170231729055259,0.8723150357995226,0.6287287746672786,1.0,0.7762842054728757,0.9238095238095239,0.751417004048583,0.9036144578313253,0.9526627218934911]","[[17436,1316,461,58,12,1461,1878,94,293,63,24],[22,3498,279,0,0,104,1,0,63,145,8],[11,1278,4827,97,7,90,0,20,207,154,41],[0,1,1,1462,0,0,0,48,164,0,0],[33,5,31,14,4110,1,26,1494,219,604,0],[0,0,0,0,0,316,0,0,0,0,0],[11,3,1,0,0,260,1617,186,3,2,0],[14,11,0,30,8,70,60,5626,119,152,0],[5,24,22,77,1,6,2,149,928,21,0],[0,0,0,0,0,1,0,0,7,75,0],[0,6,2,0,0,0,0,0,0,0,161]]"
aux_only,1.2869169717325515,1.2735027325387256,8.55584949022159e-06,0.013405657615608713,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.0,0.9015696553713223,0.0,0.0,0.0,0.0,0.0,0.9999999999531275,0.6258894834762261,52137,0.6258894834762261,0.5868172454000707,0.5301584998784341,"[0.6842310356771736,0.12402912621359223,0.5098039215686274,0.5865155131264916,0.8338687471317118,0.5,0.2525204032645223,0.7942528735632184,0.5935222672064777,0.7951807228915663,0.7810650887573964]","[[15803,972,773,728,665,0,111,2128,975,820,121],[78,511,1990,354,31,0,48,30,291,460,327],[95,244,3432,1054,114,0,288,78,739,579,109],[38,17,182,983,69,2,112,40,136,48,49],[96,5,9,47,5451,27,25,15,91,771,0],[0,0,0,0,155,158,0,0,0,3,0],[65,29,102,161,432,0,526,151,446,167,4],[1030,9,7,45,3,0,57,4837,74,28,0],[45,24,64,137,90,13,35,31,733,63,0],[2,0,1,0,8,0,0,0,6,66,0],[2,9,23,1,0,0,0,1,1,0,132]]"
aux_noise,0.4913841186444884,0.47580835395768684,8.55584949022159e-06,0.015567199602396194,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.9133750411563596,0.0,0.0,0.0,0.0,0.5177852738863223,0.4822147254185931,0.8575675623837198,52137,0.8575675623837198,0.8880124903065437,0.8161859902768016,"[0.8628766886040873,0.858495145631068,0.6986036838978016,0.9164677804295943,0.8722655652439957,1.0,0.8670187229956793,0.9763546798029556,0.805668016194332,0.9518072289156626,0.9585798816568047]","[[19929,473,290,76,145,309,1525,52,164,133,0],[17,3537,269,0,0,25,2,2,75,189,4],[11,1296,4703,84,17,37,1,9,298,223,53],[2,1,0,1536,21,0,0,0,116,0,0],[57,0,9,31,5702,0,7,27,147,557,0],[0,0,0,0,0,316,0,0,0,0,0],[35,20,3,0,59,10,1806,148,2,0,0],[41,18,0,6,1,0,28,5946,8,42,0],[13,18,12,60,77,0,2,41,995,17,0],[0,0,0,0,0,1,0,0,3,79,0],[0,5,2,0,0,0,0,0,0,0,162]]"
aux_noise_low,0.4902950562753216,0.4754134610626547,8.55584949022159e-06,0.01487302999397209,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.9052213542830019,0.0,0.0,0.0,0.0,0.5198110855908179,0.480188915410081,0.8573757600168787,52137,0.8573757600168787,0.8877439434766354,0.8160373970700302,"[0.860278836162106,0.8541262135922331,0.7046939988116458,0.9218377088305489,0.8737953189536485,1.0,0.8684589534325492,0.9771756978653531,0.8064777327935223,0.9397590361445783,0.9585798816568047]","[[19869,479,287,78,148,313,1579,51,158,134,0],[18,3519,286,0,0,22,1,2,74,194,4],[9,1272,4744,87,15,38,1,12,278,225,51],[2,1,0,1545,22,0,0,0,106,0,0],[57,0,12,31,5712,0,7,24,141,553,0],[0,0,0,0,0,316,0,0,0,0,0],[32,20,3,0,59,13,1809,145,2,0,0],[40,17,0,5,0,0,28,5951,7,42,0],[10,18,14,58,76,0,3,42,996,18,0],[1,0,0,0,0,1,0,0,3,78,0],[0,5,2,0,0,0,0,0,0,0,162]]"
aux_noise_mid,0.649569450352453,0.4758801823819349,8.55584949022159e-06,0.17368070184821502,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.9135086100744927,0.0,0.0,0.0,0.0,0.5177520691055486,0.4822479313465994,0.8577977252239293,52137,0.8577977252239293,0.8860504943993122,0.8164937994656408,"[0.8630065812261863,0.8577669902912621,0.6997920380273321,0.9182577565632458,0.8730304420988221,1.0,0.8655784925588094,0.9763546798029556,0.8064777327935223,0.927710843373494,0.9585798816568047]","[[19932,486,282,79,152,304,1523,52,154,132,0],[17,3534,264,0,0,23,2,2,78,195,5],[9,1300,4711,89,14,38,1,11,276,229,54],[2,1,0,1539,20,0,0,0,114,0,0],[56,0,9,32,5707,0,6,25,136,566,0],[0,0,0,0,0,316,0,0,0,0,0],[32,20,3,0,60,13,1803,151,1,0,0],[40,17,0,6,1,0,28,5946,7,45,0],[9,18,13,59,74,0,3,44,996,19,0],[0,0,0,0,0,1,0,0,5,77,0],[0,5,2,0,0,0,0,0,0,0,162]]"
aux_noise_high,1.0113600821087791,0.477280441480333,8.55584949022159e-06,0.5340710766455574,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.9298479741429113,0.0,0.0,0.0,0.0,0.5136809764121576,0.48631902271269895,0.8580278880641388,52137,0.8580278880641388,0.8841215477120535,0.8165312468810674,"[0.8698042951160374,0.8689320388349514,0.6821152703505645,0.8943914081145584,0.8684411809698639,1.0,0.8530964954392702,0.9763546798029556,0.8259109311740891,0.927710843373494,0.9585798816568047]","[[20089,499,279,81,153,322,1332,54,152,135,0],[18,3580,219,1,0,26,2,2,85,184,3],[14,1365,4592,99,14,35,1,7,327,228,50],[2,1,1,1499,17,0,0,0,156,0,0],[57,0,8,33,5677,0,5,33,143,581,0],[0,0,0,0,0,316,0,0,0,0,0],[35,21,3,2,69,8,1777,165,3,0,0],[44,17,0,7,1,0,22,5946,7,46,0],[11,17,11,44,73,0,1,43,1020,15,0],[1,0,0,0,0,1,0,0,4,77,0],[0,5,2,0,0,0,0,0,0,0,162]]"
aux_downsample_2,0.6250636156782798,0.5158654319201281,8.55584949022159e-06,0.10918961362467927,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.8059907850956782,0.0,0.0,0.0,0.0,0.5443076610709233,0.4556923397602058,0.8379845407292326,52137,0.8379845407292326,0.8764108080291034,0.7932201973724378,"[0.8130845167994458,0.8410194174757282,0.7219251336898396,0.9164677804295943,0.888022028453419,1.0,0.8881421027364378,0.9730706075533662,0.7425101214574898,0.9036144578313253,0.9526627218934911]","[[18779,456,271,63,142,300,2737,56,222,69,1],[19,3465,341,2,0,27,2,2,61,197,4],[11,1179,4860,95,21,52,9,6,239,215,45],[2,1,0,1536,31,0,0,0,106,0,0],[55,0,16,29,5805,0,14,24,166,428,0],[0,0,0,0,0,316,0,0,0,0,0],[15,14,4,0,55,26,1850,118,1,0,0],[28,11,0,2,0,0,49,5926,29,45,0],[8,22,20,101,106,0,8,44,917,9,0],[0,0,0,0,3,0,0,0,5,75,0],[0,5,3,0,0,0,0,0,0,0,161]]"
aux_downsample_4,0.6577484335235959,0.4961637008139167,8.55584949022159e-06,0.1615761634927923,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.5774636469687225,0.0,0.0,0.0,0.0,0.5989140411363197,0.40108595913005307,0.8554577363484666,52137,0.8554577363484666,0.860992641203863,0.8132752497309979,"[0.8546501558711466,0.8531553398058253,0.7461378490790256,0.9307875894988067,0.8780786293406762,1.0,0.85693710993759,0.9729064039408867,0.6242914979757085,0.8072289156626506,0.9467455621301775]","[[19739,370,320,45,116,431,1858,108,89,18,2],[47,3515,370,1,1,42,1,12,30,94,7],[70,1179,5023,127,28,55,2,20,91,95,42],[3,0,3,1560,42,0,0,6,62,0,0],[61,5,85,82,5740,0,11,119,127,306,1],[0,0,0,0,0,316,0,0,0,0,0],[27,14,9,0,54,70,1785,122,2,0,0],[27,17,1,1,4,4,65,5925,12,32,2],[15,41,63,160,110,0,5,59,771,10,1],[0,0,3,0,4,1,0,1,7,67,0],[1,4,4,0,0,0,0,0,0,0,160]]"
aux_occlusion_25,0.5058304952394633,0.48268514872511875,8.55584949022159e-06,0.02313677969188402,0.0,0.0,0.0,0.800000011920929,0.8029250502586365,0.8013296723365784,0.8029250502586365,0.9845930608874541,0.8893157754089908,0.0,0.0,0.0,0.0,0.5237765551884677,0.4762234453837196,0.8531561079463721,52137,0.8531561079463721,0.8876082400265889,0.8110487224119655,"[0.8498008313127814,0.8543689320388349,0.7106357694592988,0.8979713603818615,0.8771607771148845,1.0,0.8670187229956793,0.9770114942528736,0.8072874493927126,0.963855421686747,0.9585798816568047]","[[19627,489,325,72,160,384,1720,55,158,105,1],[17,3520,289,0,0,27,2,2,71,187,5],[5,1250,4784,74,17,49,1,8,264,225,55],[2,1,0,1505,19,0,0,0,149,0,0],[54,0,6,20,5734,0,5,33,125,560,0],[0,0,0,0,0,316,0,0,0,0,0],[24,18,6,0,67,12,1806,148,2,0,0],[37,17,0,7,0,0,24,5950,10,45,0],[7,18,12,48,85,0,3,41,997,24,0],[1,0,0,0,0,1,0,0,1,80,0],[0,5,2,0,0,0,0,0,0,0,162]]"
