train_epoch,50
batch_size,32
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/dgd
log_root,../output/logs/_dgd
modal,multi
model_name,hsi_lidardgd
log_name,hsi_lidardgd
backbone,couple_cross_fc
patch_size,7
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
gpu,1
version,0
identity,dgd
name,hsi_lidardgd
0.0,0.113307,0.08764478764478764,0.02941948682095826,0
2.723822877648171,0.024514,0.05672178421971125,-0.061451836494379485,0
2.678114585662156,0.126097,0.14035906971230355,0.051451221922912134,0
2.5670133172796015,0.154464,0.16634451112135365,0.08851311171655316,0
2.4341332108786937,0.234156,0.2405140114660851,0.17904764182160565,0
2.2935614719819486,0.422891,0.4257557605613975,0.38284604199457434,0
train_epoch,350
batch_size,32
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/dgd
log_root,../output/logs/_dgd
modal,multi
model_name,hsi_lidardgd
log_name,hsi_lidardgd
backbone,couple_cross_fc
patch_size,7
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
gpu,0
version,0
identity,dgd
name,hsi_lidardgd
0.0,0.113307,0.08764478764478764,0.02941948682095826,0
2.723822877648171,0.024514,0.05672178421971125,-0.061451836494379485,0
2.6781161849418385,0.126179,0.1404212587670299,0.051540094598906995,0
2.567022095905261,0.154464,0.16634451112135365,0.08850710126699401,0
2.434122187367986,0.234156,0.2405132816542762,0.17904969448594032,0
2.2935257333048273,0.423219,0.4259141909116069,0.3831924830005386,0
2.1251239950737255,0.451504,0.45137480949167114,0.4131785334002336,0.451504
1.9732800748910797,0.466754,0.46781643092230024,0.42987327586891977,0.466754
1.838508122422722,0.487005,0.49490543990605357,0.4515107655292681,0.487005
1.7085801724637493,0.518078,0.5217287539754183,0.4849084832645294,0.518078
1.5937925644135207,0.517668,0.5341062975545305,0.48527713094204683,0.518078
1.4731415871823772,0.535378,0.5458311280140701,0.5038488259104201,0.535378
1.3826853344949444,0.555055,0.5944261133562035,0.5245999894531629,0.555055
1.272427304407184,0.583422,0.6341633763862224,0.5552975046199297,0.583422
1.1793070998084678,0.599656,0.6504345852721529,0.5728674747470789,0.599656
1.0865251401836953,0.615561,0.6752108871802028,0.5893092450837527,0.615561
train_epoch,350
batch_size,32
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/dgd
log_root,../output/logs/_dgd
modal,multi
model_name,hsi_lidardgd
log_name,hsi_lidardgd
backbone,couple_cross_fc
patch_size,7
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
gpu,0
version,0
identity,dgd
name,hsi_lidardgd
0.0,0.113307,0.08764478764478764,0.02941948682095826,0
8.203685980164602,0.024514,0.05672178421971125,-0.061451836494379485,0
7.993988465727045,0.145528,0.15863893664546408,0.0773880924636643,0
7.607343057568154,0.26277,0.2708553683904974,0.21100459110703218,0
7.2284957317823775,0.433959,0.43740000802924184,0.39471236060942305,0
6.847532341989239,0.458719,0.48098088520251103,0.4220106311439077,0
6.416684777549143,0.49422,0.5182455152397528,0.45926086294657886,0.49422
6.0129165917300105,0.554727,0.582716701400376,0.524512644630238,0.554727
5.636293314815907,0.597524,0.6505616356694807,0.5704490513601074,0.597524
5.261007223236427,0.656063,0.7160167368318132,0.6315525722291302,0.656063
4.961494697613663,0.678855,0.73820079049915,0.6561544452873462,0.678855
4.666018277071835,0.6122,0.6769315785997877,0.5846858361270075,0.678855
4.470032600874312,0.658441,0.7226755310900808,0.6342148286820684,0.678855
4.241569494933225,0.715914,0.7685678606075894,0.6955466117187334,0.715914
4.076359237177988,0.677708,0.7259437072243599,0.6536404493097717,0.715914
3.9318342905366017,0.665574,0.7218182979572585,0.6408085835715513,0.715914
3.785078780034955,0.738378,0.7793663649612874,0.7180084819139464,0.738378
3.6804205219397383,0.742478,0.7809359267544873,0.7223736857382594,0.742478
3.530451817458935,0.76896,0.8016445911508073,0.7508395106221807,0.76896
3.45795622836338,0.736083,0.7711603819804029,0.7156385645743057,0.76896
