0.608678967095493,0.714028,0.7361130523604963,0.6911857933587985,0.720013
0.5741608996739548,0.688366,0.6966295103508133,0.6626118457399779,0.720013
0.6043341735775551,0.714192,0.74099235178234,0.6914645467187378,0.720013
0.5306018909041801,0.588915,0.6388417674950853,0.55771715829075,0.720013
0.5479155723633391,0.71575,0.7472802651146252,0.6930296278717827,0.720013
0.5308494105767668,0.746249,0.7605725300071691,0.7254837741732815,0.746249
0.5138923827182041,0.72731,0.7507263924327756,0.70528584827576,0.746249
0.4620650110954649,0.718045,0.7498831892665617,0.6955141367539542,0.746249
0.41367882674329737,0.771091,0.7814644070118241,0.7521109170152065,0.771091
0.39667904946241483,0.71698,0.7356064650088674,0.6937830219270547,0.771091
0.41329435083303556,0.724112,0.7439864003846038,0.7016467779452275,0.771091
0.3732278628295727,0.720751,0.7351871060884528,0.6976268611976573,0.771091
0.4134957053688135,0.689268,0.7072432429579248,0.6633313234358686,0.771091
0.37839805627806805,0.742642,0.7581929046864254,0.721326910189731,0.771091
0.38658483828721424,0.720423,0.7561153893059255,0.6976761971245955,0.771091
0.3678878543249677,0.773797,0.781206047789315,0.7549859896726424,0.773797
0.3407040836101168,0.748545,0.7681878948292918,0.7273532832822192,0.773797
0.3031813868143585,0.658441,0.6828467332676118,0.6298491104556514,0.773797
0.32327372388223585,0.748709,0.778874200410409,0.7281646063130219,0.773797
0.35597285988290656,0.482414,0.484589366018748,0.4395402489212534,0.773797
0.5548487963636269,0.7533,0.7743259291426291,0.7332064611565572,0.773797
0.36019378331270113,0.731245,0.7642153814799791,0.710124454811276,0.773797
0.3569296980172061,0.745593,0.7662477606244379,0.7248800013626637,0.773797
0.3355909025066354,0.751988,0.7702874678578999,0.731952470544572,0.773797
0.2876178736934501,0.76568,0.7852498184904331,0.7460107288516388,0.773797
0.31100579275843804,0.696565,0.7253779789698799,0.6727168809187584,0.773797
0.2967770539977577,0.669673,0.6876970251835891,0.6434391892816334,0.773797
0.29237961233331916,0.76732,0.7920694846721222,0.7484182603313678,0.773797
0.3492600561192866,0.754858,0.7779120731955944,0.7349606966320708,0.773797
0.28141403466128234,0.754776,0.7860734710984034,0.7349092311761729,0.773797
0.2924172223618861,0.746987,0.7780008243021518,0.726643458781802,0.773797
0.24865323296758565,0.790194,0.8103100472246619,0.7727501077191998,0.790194
0.24611071606030624,0.750758,0.760412760860988,0.7296973192489595,0.790194
0.2228382480948159,0.767976,0.7965452694423456,0.7489951080970056,0.790194
0.271122277536419,0.767402,0.7806761935401029,0.7478555945630213,0.790194
0.24657145469041353,0.78052,0.8025464767459244,0.7624147569520794,0.790194
0.2226267813213086,0.770107,0.7985204668975171,0.7515364308427607,0.790194
0.22870439207285978,0.666393,0.6750578293053909,0.6387093931922774,0.790194
0.21076541084252046,0.769861,0.7988286546123066,0.7511916857213239,0.790194
0.19181299008680194,0.770189,0.7989514196763108,0.7516882530537481,0.790194
0.2030933387158962,0.783553,0.811935387191081,0.7656536269764327,0.790194
0.1872727159368858,0.77601,0.8063365556270374,0.7575908291682046,0.790194
0.15464640864997767,0.764204,0.7996508112991891,0.7452169720900639,0.790194
0.17375243296114246,0.805854,0.8338668066230305,0.7898756870050039,0.805854
0.15037493219368914,0.755186,0.7938245825232215,0.7355261146137623,0.805854
0.1672348047324111,0.799049,0.8224415604653036,0.7824103286602215,0.805854
0.20275482058190228,0.77806,0.7925171721644525,0.7598478327159578,0.805854
0.2127745919599292,0.786177,0.813004438121547,0.7689455905649569,0.805854
0.1426933706225304,0.758957,0.7954728428032272,0.7393958959881266,0.805854
0.1490186532184984,0.783225,0.8103892066326196,0.765305481719715,0.805854
0.17955718526428335,0.803886,0.8239999145681772,0.7876034005333143,0.805854
0.15376022780376875,0.720751,0.7455234647498996,0.6973803245770127,0.805854
0.15178903372267658,0.799131,0.8164006416929526,0.7823360923655092,0.805854
0.17726022758510676,0.720013,0.7574722523025952,0.697914839126078,0.805854
0.16426692844441768,0.756743,0.7804190582230536,0.7364774049746953,0.805854
0.13241694256495895,0.787735,0.8228291374651102,0.7705898312974752,0.805854
0.1308080063651452,0.799049,0.822130249631538,0.7823801053670393,0.805854
0.12752849805388558,0.79167,0.8072904055424117,0.774312592808595,0.805854
0.12129327629724246,0.794048,0.817464473458178,0.7770293364979307,0.805854
0.11451666285231542,0.787489,0.8160963244552294,0.769890716138796,0.805854
0.1265002687283781,0.796015,0.822509851287895,0.7791933730599434,0.805854
0.1813100486826361,0.804952,0.827066210466344,0.7888426386325585,0.805854
0.14822657584223184,0.79372,0.8241267358346099,0.7766952317359792,0.805854
0.13301775288464648,0.773469,0.8095997218730113,0.7553291992974757,0.805854
0.13045979626058193,0.813807,0.834397351594817,0.798258117029889,0.813807
0.13379354854480605,0.777814,0.8066082174886585,0.7597247331373117,0.813807
0.11278206097443452,0.791014,0.8197942289214081,0.7737197704709784,0.813807
0.11922686680983961,0.791588,0.8120994616325812,0.7745968566009573,0.813807
0.14894320227708038,0.796425,0.8208959069082838,0.7794971229742449,0.813807
0.11652592199153444,0.794786,0.8180554700702568,0.7778374034625354,0.813807
0.12005092132459866,0.802164,0.8269768675016226,0.7858489596245223,0.813807
0.11193002557402916,0.794458,0.813246581711145,0.7773110614433841,0.813807
0.15020331066478504,0.76896,0.8028860189982256,0.7499421851283701,0.813807
0.11745254089532609,0.822579,0.8445162640347846,0.8078374960281455,0.822579
0.10531391027603257,0.823071,0.8492685431058155,0.8085214286551116,0.823071
0.09908988377016582,0.818316,0.8386644183053931,0.8032825217751776,0.823071
0.09376748310129963,0.809953,0.8242481117796931,0.7941115619988259,0.823071
0.11077195889410678,0.817988,0.8449469221100212,0.8031248127823966,0.823071
0.09678217650422555,0.823973,0.8488873755914957,0.8095570435460776,0.823973
0.08099431006677366,0.812823,0.8393575702654533,0.7974455791417819,0.823973
0.08758890075253302,0.805936,0.8313662337901362,0.7900199850598096,0.823973
0.05848741140007303,0.814135,0.8375594475662128,0.798893068418144,0.823973
0.0933698420046588,0.734525,0.7418718083417549,0.7123359751355963,0.823973
0.07381710312800126,0.820202,0.835388367937875,0.8054106431881112,0.823973
0.07499691088464153,0.827909,0.8529997067586664,0.8138049892443546,0.827909
0.07451528340075793,0.790522,0.8242380911440425,0.773415809079438,0.827909
0.07455681123132452,0.817824,0.8370124697794225,0.8027906702932224,0.827909
0.1012133609482579,0.821431,0.8477733540996008,0.8066764081424586,0.827909
0.09637334231245384,0.795114,0.8269503868107342,0.7785010995810927,0.827909
0.13047292520909498,0.839469,0.8588897504047858,0.8261107143457818,0.839469
0.10866825075380587,0.843322,0.8602641294374382,0.8301453375510308,0.843322
0.07897195865640814,0.818644,0.8390325325713532,0.8037957020073665,0.843322
0.09023535700535841,0.823071,0.846754537746697,0.8084178640065298,0.843322
0.08628598064853904,0.81848,0.8409483555031244,0.8035617982788097,0.843322
0.11087912920695008,0.7797,0.7907322472705842,0.7615820299999013,0.843322
0.0884856279060412,0.814545,0.8353420991822507,0.7992303186543868,0.843322
0.09807399141319682,0.792572,0.8021564762671939,0.7753105372689093,0.843322
0.07103342549310307,0.812987,0.8424990455594745,0.7976824911296732,0.843322
0.11021112607729235,0.745511,0.7648856355298654,0.724290867705801,0.843322
0.09331081966670711,0.814217,0.8379028868912841,0.7988607392538714,0.843322
0.07397005829457821,0.815528,0.8402780526370257,0.8003841879689161,0.843322
0.06782146011678021,0.808396,0.8215356851464521,0.7926025873556719,0.843322
0.0738749180637886,0.825777,0.8441884439931939,0.8112811631212477,0.843322
0.07797225123124846,0.780766,0.8081856356875489,0.7626237517374783,0.843322
0.0769497419320298,0.83004,0.8528057581223206,0.8160087263491261,0.843322
0.06883385845491391,0.794376,0.8209008301316705,0.7772398437326397,0.843322
0.07826880451417371,0.843568,0.8641182952976477,0.8305552872357599,0.843568
0.07271465547173546,0.819382,0.8369495187813101,0.8044452948399688,0.843568
0.06091816323610504,0.785521,0.7922083455667067,0.7675397524474934,0.843568
0.05846781117234672,0.829794,0.8528577481377599,0.8157442731656228,0.843568
0.08868143410327729,0.810199,0.8245039182168183,0.7944962945475037,0.843568
0.0558327878354473,0.821841,0.8466472770243516,0.8072420129412087,0.843568
0.07232634505529083,0.811839,0.841290317184816,0.7965988298401072,0.843568
0.05109532557302312,0.789538,0.8032357504822402,0.7719721274847544,0.843568
0.0795861031399684,0.825367,0.8474439097319427,0.8110075301865299,0.843568
0.061815828200052964,0.822333,0.8504697551114863,0.8078544394441978,0.843568
