mode,loss,cls,budget,quality,pre_quality,soft_retention,hard_retention,target_budget,resource_ratio,expected_params_ratio,expected_macs_ratio,q_main,q_aux,pre_q_main,pre_q_aux,pre_u_main,pre_u_aux,fusion_weight_main,fusion_weight_aux,accuracy,samples,oa,aa,kappa,class_accuracy,confusion_matrix
full,0.18035937223553677,0.18035937223553677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.39830342371116223,0.0,0.0,0.0,0.0,0.5505324424418245,0.4494675579931201,0.9923796564041504,29395,0.9923796564041504,0.99048187674359,0.9897962265619914,"[0.9971830985915493,0.9593232541396688,1.0,1.0,0.9919550256857613,0.994429882044561]","[[3894,0,11,0,0,0],[0,2665,0,0,0,113],[0,0,374,0,0,0],[0,0,0,8969,0,0],[83,0,0,0,10234,0],[7,10,0,0,0,3035]]"
main_only,0.41660655815040887,0.41660655815040887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8785167545500936,29395,0.8785167545500936,0.8276882000219742,0.838262458182837,"[0.9966709346991037,0.09575233981281497,1.0,0.9206154532277846,0.9737326742270039,0.9793577981651376]","[[3892,0,13,0,0,0],[0,266,0,0,0,2512],[0,0,374,0,0,0],[712,0,0,8257,0,0],[192,0,0,79,10046,0],[0,52,0,11,0,2989]]"
aux_only,0.8697719785404319,0.8697719785404319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39830342371116223,0.0,0.0,0.0,0.0,0.0,1.0,0.7119918353461473,29395,0.7119918353461473,0.4744454774650784,0.6068006104576096,"[0.0,0.008999280057595392,0.0,0.9997770097000781,0.8709896287680527,0.9669069462647444]","[[0,0,0,0,918,2987],[21,25,0,2675,0,57],[0,0,0,0,21,353],[0,1,0,8967,0,1],[6,0,0,0,8986,1325],[37,3,0,25,36,2951]]"
aux_noise,0.18852162188231733,0.18852162188231733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.3962661690595584,0.0,0.0,0.0,0.0,0.5510341867437004,0.4489658134124335,0.9910188807620344,29395,0.9910188807620344,0.9899152713401708,0.9879790630034123,"[0.9979513444302177,0.9593232541396688,1.0,1.0,0.9877871474265775,0.994429882044561]","[[3897,0,8,0,0,0],[0,2665,0,0,0,113],[0,0,374,0,0,0],[0,0,0,8969,0,0],[126,0,0,0,10191,0],[7,10,0,0,0,3035]]"
aux_noise_low,0.18221418285201574,0.18221418285201574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.3977684692280859,0.0,0.0,0.0,0.0,0.5506642730995635,0.44933572988523107,0.9921415206667801,29395,0.9921415206667801,0.9904045314142529,0.9894781224052508,"[0.9979513444302177,0.958963282937365,1.0,1.0,0.991082679073374,0.994429882044561]","[[3897,0,8,0,0,0],[0,2664,0,0,0,114],[0,0,374,0,0,0],[0,0,0,8969,0,0],[92,0,0,0,10225,0],[7,10,0,0,0,3035]]"
aux_noise_mid,0.18854335061717872,0.18854335061717872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.3962577725515254,0.0,0.0,0.0,0.0,0.5510362240687826,0.448963777137707,0.9908487838067699,29395,0.9908487838067699,0.9898344985056905,0.9877520020025288,"[0.9979513444302177,0.9593232541396688,1.0,1.0,0.9873025104196956,0.994429882044561]","[[3897,0,8,0,0,0],[0,2665,0,0,0,113],[0,0,374,0,0,0],[0,0,0,8969,0,0],[131,0,0,0,10186,0],[7,10,0,0,0,3035]]"
aux_noise_high,0.21775175263219027,0.21775175263219027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.39059039030802617,0.0,0.0,0.0,0.0,0.5524303434900452,0.44756965819701267,0.983976866814084,29395,0.983976866814084,0.9855879056597577,0.9785924987060448,"[0.998719590268886,0.9499640028797696,1.0,1.0,0.9697586507705729,0.9950851900393185]","[[3900,0,5,0,0,0],[0,2639,0,0,0,139],[0,0,374,0,0,0],[0,0,0,8969,0,0],[312,0,0,0,10005,0],[7,8,0,0,0,3037]]"
aux_downsample_2,0.1738801172242357,0.1738801172242357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.40334717981323415,0.0,0.0,0.0,0.0,0.549286143218889,0.4507138561322426,0.9943527810852186,29395,0.9943527810852186,0.9924473378759013,0.9924353205426824,"[0.9961587708066582,0.986321094312455,1.0,1.0,0.9961229039449452,0.9760812581913499]","[[3890,0,15,0,0,0],[0,2740,0,0,0,38],[0,0,374,0,0,0],[0,0,0,8969,0,0],[39,0,0,1,10277,0],[7,63,0,1,2,2979]]"
aux_downsample_4,0.20488640315669757,0.20488640315669757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.40265065835515423,0.0,0.0,0.0,0.0,0.5494540628313835,0.4505459362602007,0.9820377615240687,29395,0.9820377615240687,0.9807210804538125,0.9759483226454037,"[0.9769526248399488,0.9859611231101512,0.9973262032085561,0.9985505630505073,0.9782882620916933,0.9472477064220184]","[[3815,0,14,73,3,0],[0,2739,0,0,0,39],[0,1,373,0,0,0],[13,0,0,8956,0,0],[106,0,0,118,10093,0],[3,146,3,5,4,2891]]"
aux_occlusion_25,0.20861285055732012,0.20861285055732012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.3962821959638133,0.0,0.0,0.0,0.0,0.5510389730787982,0.44896102707023866,0.9917332879741453,29395,0.9917332879741453,0.9878348225486135,0.98892675319579,"[0.9974391805377721,0.937365010799136,1.0,1.0,0.9951536299311815,0.997051114023591]","[[3895,0,10,0,0,0],[0,2604,0,0,0,174],[0,0,374,0,0,0],[0,0,0,8969,0,0],[50,0,0,0,10267,0],[7,1,1,0,0,3043]]"
aux_occlusion_50,0.33532891895296946,0.33532891895296946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016769360666637,0.39892064105047015,0.0,0.0,0.0,0.0,0.550395680323489,0.4496043206498136,0.9712195951692465,29395,0.9712195951692465,0.9511029583310241,0.9614313181089761,"[0.9966709346991037,0.7239020878329734,1.0,0.9986620582004683,0.9978675971697198,0.9895150720838795]","[[3892,0,12,0,1,0],[0,2011,0,0,0,767],[0,0,374,0,0,0],[12,0,0,8957,0,0],[22,0,0,0,10295,0],[6,24,0,0,2,3020]]"
