train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/depose_intradepose_intra
log_root,../output/logs/depose_intra
modal,multi
model_name,hsi_lidardepose_intra
log_name,hsi_lidardepose_intra
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,0
version,0
loss_num,3
figure_root,../output/depose/depose_intra
vis_interval,50
identity,depose_intra
threshold,0.0
lambda0,1
lambda1,0.5
lambda2,0.5
lidar_lambda,1
name,hsi_lidardepose_intra
0.0
0.2502060674958759
0.2493274923827913
0.24784277511967553
0.24579603572686512
0.24304542971981896
0.23948235015074412
0.2357963078551822
0.23220714430014291
0.2284130404392878
0.22454666296641032
0.22094550563229454
0.21720062063799964
0.2135056624809901
0.20986914965841505
0.20600787036948734
0.20270977351400588
0.19914190537399715
0.19561490019162495
0.1921748356686698
0.18894297348128425
0.18580226368374295
0.18281693988376194
0.17988205552101136
0.17714413040214114
0.17441636721293133
0.17190866205427383
0.16959273748927647
0.1671644197569953
0.16485958761639066
0.16293191280629898
0.160821400086085
0.15885921749803755
0.15707364612155492
0.15516623689068687
0.15353520545694563
0.15180198450883228
0.15040987663798863
0.1486528648270501
0.1472930669784546
0.1458635343445672
0.1446432544125451
0.1432305739985572
0.14216757516066234
0.14075115124384563
0.13974612719482846
0.1385576436916987
0.13758088648319244
0.13643397821320427
train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/depose_intradepose_intra
log_root,../output/logs/depose_intra
modal,multi
model_name,hsi_lidardepose_intra
log_name,hsi_lidardepose_intra
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,0
version,0
loss_num,3
figure_root,../output/depose/depose_intra
vis_interval,50
identity,depose_intra
threshold,0.0
lambda0,1
lambda1,0.5
lambda2,0.5
lidar_lambda,1
name,hsi_lidardepose_intra
0.0
0.25131179458565184
0.2502329521709018
0.24830888774659898
0.2455946230226093
0.24234921071264479
0.2387716445657942
0.23523605399661593
0.23173004388809204
0.22847987049155766
0.2249143401781718
0.2214062813255522
0.21789902382426793
0.2145625180668301
0.2113607452975379
0.20772928463088142
0.2043861471944385
0.2013328989346822
0.19803405304749808
0.1948146316740248
0.1916240046421687
0.1886280337969462
0.18613377776410844
0.18370485073990292
0.18076760272185008
0.17837610642115276
0.1759853329923418
0.17338782515790727
0.17131166756153107
0.16926877134376103
0.16729806198014152
0.1650689403216044
0.16310417883925968
0.161272684401936
0.15942306551668378
0.15785519182682037
0.15598254369364845
0.15430967542860244
0.15279069311088986
0.15136597454547882
0.14977897107601165
0.14854229423734877
0.14728813105159336
0.14590308831797705
0.14486329555511473
0.14341537720627254
0.14232105116049448
0.1412016914950477
0.1399211002720727
0.13903277185228136
0.13807753589418198
0.13704938491185506
0.13624885314040713
0.13534358110692765
0.1342944214741389
0.1335295385784573
0.13283644749058618
0.13190995620356666
0.13121546407540638
0.13063383864031897
0.1296958410077625
0.1290495581097073
0.1285650031434165
0.12795670396751826
0.127311795618799
0.12674945841232935
0.12599012520578173
0.12557041827175353
0.1250588019688924
0.12449990279144711
0.12406548940473133
0.1234764297803243
0.1229427241616779
0.12244323458936479
0.12187083346976174
0.12175682650672065
0.12110494905047947
0.1206767953104443
0.12016824947463142
0.11987075822220908
0.11950991517967648
0.11894461082087623
0.11862375206417508
0.11819529980421066
0.11790973080529107
0.11751352515485551
0.11709130439493391
0.11674437440103955
0.11632273975345823
0.11601932479275598
0.11590022775861952
0.11531603435675303
0.11508091257678138
0.11472244295809005
0.11426642636458079
0.11412580493423674
0.11373829427692625
0.11357668936252593
0.11338200983073976
0.1130311894747946
0.11278405884901682
0.11245876136753294
0.11239443702830208
0.11191428667969174
0.11186595459779104
0.1116276353597641
0.11127875530057484
0.11092674914333556
0.11093765911128786
0.11050244056516223
0.11042877717150582
0.1101610799630483
0.10996315644847023
0.10979659507671992
0.10955655343002743
0.10929766611920463
0.1091198926170667
0.10907313227653503
0.10883513192335764
0.10853446192211574
0.10840337938732571
0.10820637825462553
0.10808493081066343
0.10791923668649461
0.1077451056904263
0.10758046623733308
0.10748395240969127
0.10726503349012799
0.10706293632586797
0.10697622249523799
0.10676712575885984
0.10667355524169074
0.10657825536198086
0.1063638652364413
0.10631416870488061
0.10598707795143128
0.10588951739999983
0.1057368978857994
0.10572108493910895
0.1054703907834159
0.10531872742705875
0.10515902539094289
0.10503938297430675
0.10497167706489563
0.10488819066021178
0.10463331705994076
0.10455277810494105
0.10438195616006851
0.10433656656079822
0.10432492560810513
0.10415481477975845
0.10390538540151384
0.10377294272184372
0.10376472042666542
0.10364686250686646
0.1035140229596032
0.10335227217939165
0.10341113640202416
0.10316409551435046
0.1032248051630126
0.1029991994301478
0.10297837638192707
0.10281536049313016
0.10276660786734687
0.10262348386976454
0.10262610514958699
0.10240906327962876
0.10232117291953828
0.10245991034640206
0.10223145998186535
0.10208435439401203
0.1021619846423467
0.10199693755971061
0.10190593153238296
0.10187166846460766
0.10165922674867842
0.10169810089800092
0.10165367606613371
0.10158790664540397
0.10151365515258577
0.10139958692921533
0.10135240703821183
0.10126159058676826
0.10111239552497864
0.10115835087166893
0.10103812532292472
0.10095500349998474
0.1008767553501659
0.10081189622481664
0.10083589769072003
0.10080987761418024
0.10066705014970567
0.10069522923893398
0.1005710639887386
0.1004760891199112
0.10038825869560242
0.10037687205606037
0.10040454467137655
0.10034463554620743
0.10023446844683753
0.10014314535591337
0.100196716023816
0.10007797744539049
0.10000747707155015
0.0999110460281372
0.10002113216453129
0.09984917061196433
0.09985143525732888
0.09974440303113725
0.09979382157325745
0.09978535854154164
0.09965406109889348
0.09968070768647724
0.0996054243710306
0.09950410723686218
0.09947037696838379
0.09953494684563743
0.09936532080173492
0.09942198793093364
0.09930792864825991
0.09929262316889233
0.09926694118314319
0.0993141007092264
0.09918424122863345
0.09909707738293541
0.09915769663121965
0.09903742505444421
0.09911473757690853
0.09899959961573283
0.09914382033877903
0.09900702089071274
0.09898409098386765
0.09895173807938894
0.09889994048409992
0.09889177564117643
0.09895507329040104
0.09871127621995078
0.09877451443009906
0.09872399088409212
0.09877191914452446
0.09871391869253582
0.09881441791852315
0.09867855939600202
0.09873776253726747
0.09873859071069294
0.09855405059125688
0.09865050862232844
0.0985917705628607
0.09854032314485973
